INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
755,4,Keitt,3,3,Medium,Single Leader ,2,27/10/2014,0.0.0.0.0.0.1.0.1.0,16,14.92,A,27/10/2014,15,H,40,,0,13,17,B,5,1,4,W,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,T,15.0,14.61
756,4,Keitt,3,3,Medium,Single Leader ,3,16/12/2014,0.0.0.0.0.0.1.0.1.0.0,20,NA,A,25/11/2014,15,I,40,NE,140,7,13,B,3,0,3,A,1,9/12/2014,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,0,NA
757,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.1.0.1.0.0.1,9,NA,L,7/01/2015,15,H,27,,24,NA,7,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,,
758,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.1.0.1.0.0.2,18,NA,L,7/01/2015,15,H,28,,13,NA,6,B,3,1,2,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,,
762,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.1.0.1.0.0.3,14,NA,L,7/01/2015,15,H,90,E,32,NA,5,B,3,1,2,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,,
766,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.1.0.1.0.1,25,NA,L,2/03/2015,15,I,NA,,NA,NA,NA,B,0,0,0,,1,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,13/04/2015,C,0.0,0.00
767,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.1.0.1.0.2,17,8.89,L,2/03/2015,15,V,NA,,NA,NA,NA,B,3,1,2,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
785,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.1.0.1.0.3,18,7.07,L,2/03/2015,15,V,NA,,NA,NA,NA,B,3,1,2,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
798,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.1.0.1.0.4,8.5,NA,L,2/03/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,13/04/2015,C,0.0,4.23
799,4,Keitt,3,3,Medium,Single Leader ,2,27/10/2014,0.0.0.0.0.0.1.0.2,18,17.3,L,12/09/2014,15,I,124,SE,46,10,6,B,1,1,0,,1,20/10/2014,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
800,4,Keitt,3,3,Medium,Single Leader ,3,16/12/2014,0.0.0.0.0.0.1.0.2.0,18,14.87,A,20/10/2014,15,H,124,,0,11,10,B,3,0,3,W,1,9/12/2014,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
801,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.1.0.2.0.1,21,NA,L,7/01/2015,15,V,132,SE,45,NA,11,B,0,0,0,,1,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,B,1.5,5.76
802,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.1.0.2.0.2,16,10.74,L,7/01/2015,15,H,163,S  ,36,NA,11,B,1,1,0,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
803,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.1.0.2.0.2.0,20,8.43,A,2/03/2015,15,H,NA,,NA,NA,NA,B,3,0,3,,1,,0,1,,1,0,2,,,,,NA,NA,28/08/2015,MI,1,15/10/2015,0,0,28/08/2015,I,1,15/10/2015,0,0,,,,,,NA,,,NA,,NA,NA,13/04/2015,T,18.0,6.73
818,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.1.0.2.0.3,15,9.91,L,7/01/2015,15,H,119,SE,30,NA,11,B,2,1,1,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
819,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.1.0.2.0.3.0,13,8.86,A,2/03/2015,15,V,NA,,NA,NA,NA,B,1,0,1,,1,,0,1,,1,0,1,,,,,NA,NA,4/09/2015,I,1,15/10/2015,0,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,13/04/2015,T,12.0,7.45
835,4,Keitt,3,3,Medium,Single Leader ,2,27/10/2014,0.0.0.0.0.0.1.0.3,18,NA,L,12/09/2014,15,H,NA,,NA,NA,5,B,1,1,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2014,C,0.0,11.06
836,4,Keitt,3,3,Medium,Single Leader ,3,16/12/2014,0.0.0.0.0.0.1.0.3.0,18,NA,A,20/10/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2014,C,,
837,4,Keitt,3,3,Medium,Single Leader ,3,16/12/2014,0.0.0.0.0.0.1.0.3.0.0,7,NA,A,30/11/2014,15,H,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2014,C,,
838,4,Keitt,3,3,Medium,Single Leader ,2,27/10/2014,0.0.0.0.0.0.1.0.4,32,20.64,L,12/09/2014,15,H,348,N,90,14,4,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
839,4,Keitt,3,3,Medium,Single Leader ,3,16/12/2014,0.0.0.0.0.0.1.0.4.0,24,19.82,A,27/10/2014,15,H,348,N,0,20,NA,B,5,1,4,W,1,9/12/2014,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
840,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.1.0.4.0.0,7,NA,A,30/11/2014,15,H,NA,,NA,NA,NA,B,0,0,0,,1,9/12/2014,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2014,C,0.0,7.00
841,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.1.0.4.0.1,21,15.32,L,29/01/2015,15,H,255,W,30,11,20,B,1,1,0,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
842,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.1.0.4.0.1.0,11.5,14.12,A,2/03/2015,15,H,NA,,NA,NA,NA,B,3,0,3,A,1,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,13/04/2015,T,10.0,
843,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.1.0.4.0.1.0.1,15,7.46,L,4/03/2015,15,H,NA,,NA,NA,NA,B,3,1,2,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
855,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.1.0.4.0.1.0.2,24,9.18,L,4/03/2015,15,H,NA,,NA,NA,NA,B,3,1,2,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
870,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.1.0.4.0.1.0.3,15,8.3,L,4/03/2015,15,H,NA,,NA,NA,NA,B,3,1,2,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
889,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.1.0.4.0.2,20,11.45,L,7/01/2015,15,H,218,SW,11,8,20,B,1,1,0,,1,22/01/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
890,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.1.0.4.0.2.0,35,10.05,A,16/03/2015,15,I,NA,,NA,NA,NA,B,7,1,6,,1,1/04/2015,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2015,T,28.0,7.73
909,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.1.0.4.0.3,16,NA,L,7/01/2015,15,H,200,SW,32,NA,20,B,1,1,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,0.0,6.97
910,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.1.0.4.0.3.0,5,NA,A,29/01/2015,15,H,200,SW,0,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,,
911,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.1.0.4.0.4,21,NA,L,7/01/2015,15,H,97,E,41,NA,20,B,1,1,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,0.0,8.78
912,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.1.0.4.0.4.0,19,NA,A,29/01/2015,15,H,97,E,0,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,,
913,4,Keitt,3,3,Medium,Single Leader ,2,27/10/2014,0.0.0.0.0.0.1.0.5,28,15.87,L,12/09/2014,15,H,359,N,41,10,3,B,1,1,0,,1,20/10/2014,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
914,4,Keitt,3,3,Medium,Single Leader ,2,27/10/2014,0.0.0.0.0.0.1.0.5.0,15,14.88,A,27/10/2014,15,H,359,N,0,15,NA,B,7,1,6,W,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
915,4,Keitt,3,3,Medium,Single Leader ,3,16/12/2014,0.0.0.0.0.0.1.0.5.0.0,20,NA,A,30/11/2014,15,H,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2014,C,0.0,11.38
916,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.1.0.5.0.1,23,10.96,L,7/01/2015,15,H,NA,,NA,NA,15,B,1,1,0,,1,16/03/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
917,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.1.0.5.0.1.0,20,9.69,A,2/03/2015,15,H,NA,,NA,NA,NA,B,5,0,5,,1,,0,1,,1,0,1,,,,,NA,NA,4/09/2015,MV,1,15/10/2015,0,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,13/04/2015,T,16.0,6.78
934,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.1.0.5.0.2,15,7.06,L,7/01/2015,15,V,NA,,NA,NA,15,B,1,1,0,,1,16/03/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
935,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.1.0.5.0.2.0,11.5,6.27,A,2/03/2015,15,V,NA,,NA,NA,NA,B,1,0,1,,1,,0,1,,1,0,1,,,,,NA,NA,4/09/2015,MV,1,15/10/2015,0,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,13/04/2015,T,10.5,7.36
945,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.1.0.5.0.3,18,7.41,L,7/01/2015,15,H,NA,,NA,NA,15,B,1,1,0,,1,16/03/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
946,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.1.0.5.0.3.0,14,6.43,A,2/03/2015,15,I,NA,,NA,NA,NA,B,1,0,1,,1,,0,1,,1,0,1,,,,,NA,NA,4/09/2015,I,1,15/10/2015,0,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,13/04/2015,T,12.0,6.24
951,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.1.0.5.0.4,18,NA,L,7/01/2015,15,H,116,SE,51,NA,15,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,0.0,5.47
952,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.1.0.5.0.5,17,NA,L,7/01/2015,15,H,150,SE,45,NA,15,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,0.0,5.39
953,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.1.0.5.0.6,13,NA,L,7/01/2015,15,H,197,S ,33,NA,15,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,0.0,4.24
954,4,Keitt,3,3,Medium,Single Leader ,2,27/10/2014,0.0.0.0.0.0.1.0.6,24,NA,L,12/09/2014,15,H,NA,,NA,NA,2,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,27/10/2014,C,0.0,11.38
955,4,Keitt,3,3,Medium,Single Leader ,1,18/09/2014,0.0.0.0.0.0.2,19,27.31,L,,14,V,259,W,16,10,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
956,4,Keitt,3,3,Medium,Single Leader ,1,18/09/2014,0.0.0.0.0.0.2.0,19,25.23,A,,14,V,246,W,23,6,NA,B,6,0,6,A,0,,0,0,,1,0,2,,,,,NA,NA,11/08/2014,,1,11/09/2014,0,NA,11/08/2014,,1,11/09/2014,0,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
957,4,Keitt,3,3,Medium,Single Leader ,2,27/10/2014,0.0.0.0.0.0.2.0.1,31.5,19.33,L,12/09/2014,15,H,259,W,0,10,10,B,3,0,3,A,1,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/09/2014,T,30.0,7.00
958,4,Keitt,3,3,Medium,Single Leader ,3,16/12/2014,0.0.0.0.0.0.2.0.1.1,9,11.03,L,27/10/2014,15,H,217,SW,NA,7,NA,B,1,1,0,,1,12/11/2014,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
959,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.2.0.1.1.0,18,9.58,A,23/12/2014,15,H,217,,0,4,NA,B,4,1,3,A,1,22/01/2015,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,T,15.0,7.19
960,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.2.0.1.1.0.0,15,NA,A,29/01/2015,15,H,NA,,0,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,0.0,
961,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.2.0.1.1.0.1,6,6.44,L,30/03/2015,15,I,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
970,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.2.0.1.1.0.2,9.5,5.3,L,30/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
978,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.2.0.1.1.0.3,12,6.78,L,30/03/2015,15,I,NA,,NA,NA,NA,B,2,0,2,,1,,1,0,W,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2015,T,11.0,
988,4,Keitt,3,3,Medium,Single Leader ,3,16/12/2014,0.0.0.0.0.0.2.0.1.2,12,14.71,L,27/10/2014,15,H,260,,16,6,NA,B,1,1,0,,1,12/11/2014,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
989,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.2.0.1.2.0,17,14,A,23/12/2014,15,H,260,,0,6,NA,B,4,1,3,A,1,22/01/2015,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,T,15.0,7.28
990,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.2.0.1.2.0.0,16,NA,A,29/01/2015,15,H,NA,,0,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,0.0,7.83
991,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.2.0.1.2.0.1,12,7.6,L,1/02/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1001,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.2.0.1.2.0.2,14,6.19,L,1/02/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1010,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.2.0.1.2.0.3,22,7.83,L,1/02/2015,15,I,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
