INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
1376,6,Calypso,2,3,Medium,Single Leader ,1,18/09/2014,0.3,15,20.56,L,,14,V,NA,,NA,NA,NA,B,3,0,3,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1377,6,Calypso,2,3,Medium,Single Leader ,1,18/09/2014,0.3.1,9,20.15,L,,14,H,NA,,NA,NA,NA,B,3,1,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2014,B,0.0,7.06
1378,6,Calypso,2,3,Medium,Single Leader ,1,18/09/2014,0.3.1.0,NA,NA,A,,14,H,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,1,1,0,11/08/2014,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2014,C,,
1379,6,Calypso,2,3,Medium,Single Leader ,4,19/02/2015,0.3.1.1,16.5,15.58,L,,15,V,NA,,NA,NA,NA,S,1,1,0,,1,16/12/2014,0,0,,1,1,0,11/08/2014,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1380,6,Calypso,2,3,Medium,Single Leader ,4,19/02/2015,0.3.1.1.0,25,11.9,A,3/01/2015,15,V,NA,,NA,NA,NA,S,4,0,4,,1,19/02/2015,0,1,,1,1,1,3/08/2015,I,1,15/10/2015,1,10,3/08/2015,I,1,15/10/2015,1,2,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,15/10/2015,T,,
1403,6,Calypso,2,3,Medium,Single Leader ,4,19/02/2015,0.3.1.2,14,13.12,L,,14,V,NA,,NA,NA,NA,B,1,1,0,,1,19/02/2015,0,0,,1,1,0,11/08/2014,,1,11/08/2014,NA,NA,,,1,11/09/2014,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1404,6,Calypso,2,3,Medium,Single Leader ,4,19/02/2015,0.3.1.2.0,20,10.99,A,3/01/2015,15,H,NA,,NA,NA,NA,B,2,0,2,,1,19/02/2015,0,1,,1,0,4,,,,,NA,NA,3/08/2015,I,1,15/10/2015,1,1,3/08/2015,I,1,15/10/2015,1,3,3/08/2015,I,1,1,1,3,3/08/2015,I,1,15/10/2015,1,3,15/10/2015,T,NA,NA
1416,6,Calypso,2,3,Medium,Single Leader ,1,18/09/2014,0.3.2,9,20.19,L,,14,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,1,1,0,11/08/2014,,1,11/09/2014,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1417,6,Calypso,2,3,Medium,Single Leader ,1,18/09/2014,0.3.2.0,10,9.64,A,,14,H,NA,,NA,NA,NA,B,2,0,2,,1,,0,1,D,1,1,0,11/08/2014,,1,11/09/2014,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2014,T,,
1418,6,Calypso,2,3,Medium,Single Leader ,3,16/12/2014,0.3.2.0.1,27,14.04,L,1/10/2014,15,H,NA,,NA,NA,NA,B,3,0,3,A,1,16/12/2014,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,27/10/2014,T,,8.07
1419,6,Calypso,2,3,Medium,Single Leader ,5,13/04/2015,0.3.2.0.1.1,24,11.81,L,2/12/2014,15,H,NA,,NA,NA,NA,B,2,0,2,,1,19/02/2015,0,0,,1,1,0,3/08/2015,I,1,15/10/2015,1,7,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1424,6,Calypso,2,3,Medium,Single Leader ,5,13/04/2015,0.3.2.0.1.2,21,7.13,L,2/12/2014,15,H,NA,,NA,NA,NA,B,3,0,3,,1,19/02/2015,0,0,,1,1,0,23/08/2015,I,1,15/10/2015,1,1,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1436,6,Calypso,2,3,Medium,Single Leader ,4,19/02/2015,0.3.2.0.1.3,12,NA,L,2/12/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/02/2015,B,1.0,5.05
1437,6,Calypso,2,3,Medium,Single Leader ,3,16/12/2014,0.3.2.0.2,21,NA,L,1/10/2014,15,H,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/02/2015,B,1.0,8.90
1438,6,Calypso,2,3,Medium,Single Leader ,1,18/09/2014,0.3.3,7,19.71,L,,14,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1439,6,Calypso,2,3,Medium,Single Leader ,1,18/09/2014,0.3.3.0,11,18.5,A,,14,H,NA,,NA,NA,NA,B,3,0,3,,1,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2014,T,10.0,
1440,6,Calypso,2,3,Medium,Single Leader ,4,19/02/2015,0.3.3.0.1,24,NA,L,3/01/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/02/2015,B,1.0,10.06
1441,6,Calypso,2,3,Medium,Single Leader ,4,19/02/2015,0.3.3.0.1.0,23,NA,A,29/01/2015,15,H,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/02/2015,C,,
1442,6,Calypso,2,3,Medium,Single Leader ,4,19/02/2015,0.3.3.0.2,24,10.2,L,3/01/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,19/02/2015,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,15/10/2015,T,,
1443,6,Calypso,2,3,Medium,Single Leader ,4,19/02/2015,0.3.3.0.2.0,16,8.21,A,29/01/2015,15,H,NA,,NA,NA,NA,B,3,0,3,,1,19/02/2015,1,1,,1,0,3,,,,,NA,NA,3/08/2015,I,1,15/10/2015,1,1,3/08/2015,I,1,15/10/2015,1,5,10/08/2015,I,1,15/10/2015,1,4,,,NA,,NA,NA,19/02/2015,T,13.0,4.53
1457,6,Calypso,2,3,Medium,Single Leader ,4,19/02/2015,0.3.3.0.3,19,10.08,L,3/01/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,19/02/2015,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,15/10/2015,T,,
1458,6,Calypso,2,3,Medium,Single Leader ,4,19/02/2015,0.3.3.0.3.0,18,8.61,A,29/01/2015,15,H,NA,,NA,NA,NA,B,3,0,3,,1,19/02/2015,1,1,,1,0,3,,,,,NA,NA,3/08/2015,I,1,15/10/2015,1,4,3/08/2015,I,1,15/10/2015,1,1,10/08/2015,I,1,15/10/2015,1,3,,,NA,,NA,NA,19/02/2015,T,11.0,4.91
