INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
7369,34,Calypso,2,5,High ,Single Leader Trellis,1,19/09/2014,0.0.0.2,5.5,20.43,L,,14,H,NA,,NA,NA,NA,B,1,1,0,,1,30/04/2014,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7370,34,Calypso,2,5,High ,Single Leader Trellis,2,4/11/2014,0.0.0.2.0,26,16.47,A,19/09/2014,15,H,NA,,NA,NA,NA,B,5,0,5,A,1,4/11/2014,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/12/2014,T,24.0,8.63
7371,34,Calypso,2,5,High ,Single Leader Trellis,4,25/02/2015,0.0.0.2.0.1,26,10.41,L,14/01/2015,15,H,NA,,NA,NA,NA,B,5,1,4,,1,25/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7390,34,Calypso,2,5,High ,Single Leader Trellis,4,25/02/2015,0.0.0.2.0.2,24,7.11,L,14/01/2015,15,H,NA,,NA,NA,NA,B,2,0,2,,1,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,B,3.0,6.62
7398,34,Calypso,2,5,High ,Single Leader Trellis,4,25/02/2015,0.0.0.2.0.3,22,6.02,L,14/01/2015,15,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,B,3.0,6.20
7407,34,Calypso,2,5,High ,Single Leader Trellis,4,25/02/2015,0.0.0.2.0.4,26,7.28,L,14/01/2015,15,I,NA,,NA,NA,NA,B,1,0,1,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,B,2.0,7.20
7413,34,Calypso,2,5,High ,Single Leader Trellis,4,25/02/2015,0.0.0.2.0.5,20,NA,L,14/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,C,0.0,6.88
7414,34,Calypso,2,5,High ,Single Leader Trellis,1,19/09/2014,0.0.0.3,6.5,18.55,L,,14,V,NA,,NA,NA,NA,B,1,1,0,,1,30/04/2014,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7415,34,Calypso,2,5,High ,Single Leader Trellis,2,4/11/2014,0.0.0.3.0,26,15.97,A,19/09/2014,15,V,NA,,NA,NA,NA,S,4,0,4,,0,4/11/2014,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,4/11/2014,T,,7.82
7416,34,Calypso,2,5,High ,Single Leader Trellis,5,15/04/2015,0.0.0.3.0.1,14.5,10.04,L,14/01/2015,15,V,NA,,NA,NA,NA,S,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7426,34,Calypso,2,5,High ,Single Leader Trellis,5,15/04/2015,0.0.0.3.0.2,20,8.54,L,14/01/2015,15,H,NA,,NA,NA,NA,B,2,1,1,,1,25/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7435,34,Calypso,2,5,High ,Single Leader Trellis,4,25/02/2015,0.0.0.3.0.3,11,9.09,L,14/01/2015,15,I,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,C,0.5,6.23
7436,34,Calypso,2,5,High ,Single Leader Trellis,5,15/04/2015,0.0.0.3.0.4,22,NA,L,14/01/2015,15,H,NA,,NA,NA,NA,B,2,1,1,,1,25/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
