INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
4076,16,Keitt,3,2,Medium,Conventional ,3,17/12/2014,0.0.0.1.0.0.3,18,11.54,L,5/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4077,16,Keitt,3,2,Medium,Conventional ,4,23/02/2015,0.0.0.1.0.0.3.0,17,10.39,A,24/12/2014,15,V,NA,,NA,NA,NA,B,5,1,4,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,T,14.0,6.7
4078,16,Keitt,3,2,Medium,Conventional ,4,23/02/2015,0.0.0.1.0.0.3.0.0,15,NA,A,11/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,,
4079,16,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.1.0.0.3.0.1,15.5,6.31,L,7/04/2015,15,V,NA,,NA,NA,NA,B,3,0,3,,0,,0,0,,1,1,0,3/08/2015,MV,1,16/10/2015,1,4,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4087,16,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.1.0.0.3.0.2,12,5.13,L,7/04/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,15/01/2016,B,0.5,10.2
4090,16,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.1.0.0.3.0.3,20,7.22,L,7/04/2015,15,V,NA,,NA,NA,NA,B,3,0,3,,0,,0,0,,1,1,0,3/08/2015,MV,1,16/10/2015,1,1,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4100,16,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.1.0.0.3.0.4,16,5.51,L,7/04/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,0,,1,1,0,3/08/2015,MV,1,16/10/2015,1,1,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4101,16,Keitt,3,2,Medium,Conventional ,3,17/12/2014,0.0.0.1.0.0.4,21,NA,L,5/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,1.0,10.3
4102,16,Keitt,3,2,Medium,Conventional ,4,23/02/2015,0.0.0.1.0.0.4.0,19,NA,A,24/12/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,,
4103,16,Keitt,3,2,Medium,Conventional ,4,23/02/2015,0.0.0.1.0.0.4.0.0,7,NA,A,23/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,,
4104,16,Keitt,3,2,Medium,Conventional ,1,19/09/2014,0.0.0.2,8,17.16,L,,14,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4105,16,Keitt,3,2,Medium,Conventional ,1,19/09/2014,0.0.0.2.0,10,15.03,A,,14,V,NA,,NA,NA,NA,B,1,0,1,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2014,T,,7.4
4106,16,Keitt,3,2,Medium,Conventional ,2,3/11/2014,0.0.0.2.0.1,7.5,14.72,L,18/09/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4107,16,Keitt,3,2,Medium,Conventional ,2,3/11/2014,0.0.0.2.0.1.0,NA,12.65,A,18/10/2014,15,V,NA,,NA,NA,NA,B,1,0,1,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,17/12/2014,T,13.0,8.9
4108,16,Keitt,3,2,Medium,Conventional ,4,23/02/2015,0.0.0.2.0.1.0.1,12,12.36,L,5/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4109,16,Keitt,3,2,Medium,Conventional ,4,23/02/2015,0.0.0.2.0.1.0.1.0,16,11.88,A,30/01/2015,15,V,NA,,NA,NA,NA,B,6,1,5,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/03/2015,T,14.0,6.6
4110,16,Keitt,3,2,Medium,Conventional ,4,23/02/2015,0.0.0.2.0.1.0.1.0.0,14,NA,A,,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/03/2015,T,,
4111,16,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.2.0.1.0.1.0.1,12.5,5.54,L,7/04/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,1,I,1,1,0,4/09/2015,MV,0,,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,15/01/2016,B,0.5,7.2
4113,16,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.2.0.1.0.1.0.2,23,7.78,L,7/04/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4128,16,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.2.0.1.0.1.0.3,17.5,5.82,L,7/04/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,1,,1,1,0,10/08/2015,MV,0,,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,15/01/2016,T,13.0,7.9
4135,16,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.2.0.1.0.1.0.4,15,6.41,L,7/04/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4140,16,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.2.0.1.0.1.0.5,20,5.87,L,7/04/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,1,1,0,4/09/2015,MV,0,,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4148,16,Keitt,3,2,Medium,Conventional ,1,19/09/2014,0.0.0.3,10,21.47,L,,14,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4149,16,Keitt,3,2,Medium,Conventional ,1,19/09/2014,0.0.0.3.0,14,21.27,A,,14,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2014,T,,9.8
4150,16,Keitt,3,2,Medium,Conventional ,2,3/11/2014,0.0.0.3.0.1,24.5,18.36,L,,14,V,NA,,NA,NA,NA,B,6,0,6,W,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4151,16,Keitt,3,2,Medium,Conventional ,3,17/12/2014,0.0.0.3.0.1.1,13,11.54,L,18/09/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4152,16,Keitt,3,2,Medium,Conventional ,3,17/12/2014,0.0.0.3.0.1.1.0,14,11.18,A,12/11/2014,15,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,17/12/2014,T,9.0,6.5
4153,16,Keitt,3,2,Medium,Conventional ,4,23/02/2015,0.0.0.3.0.1.1.0.1,10,9.51,L,11/01/2015,15,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,1,0,1,,,,,NA,NA,16/08/2015,I,0,,0,0,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4154,16,Keitt,3,2,Medium,Conventional ,5,14/04/2015,0.0.0.3.0.1.1.0.1.0,14,8.66,A,30/01/2015,15,V,NA,,NA,NA,NA,B,3,1,2,,0,,1,1,,1,0,1,,,,,NA,NA,10/08/2015,MV,1,16/10/2015,0,0,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/02/2015,B,NA,NA
4155,16,Keitt,3,2,Medium,Conventional ,5,14/04/2015,0.0.0.3.0.1.1.0.1.0.0,18.5,NA,A,17/03/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,14/04/2015,C,,
4172,16,Keitt,3,2,Medium,Conventional ,4,23/02/2015,0.0.0.3.0.1.1.0.2,6,6.07,L,11/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4173,16,Keitt,3,2,Medium,Conventional ,5,14/04/2015,0.0.0.3.0.1.1.0.2.0,5,4.88,A,30/01/2015,15,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,1,,1,0,1,16/08/2015,,,,NA,NA,,MV,0,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,14/04/2015,T,4.5,5.7
4174,16,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.3.0.1.1.0.2.0.0,11,NA,A,24/03/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4180,16,Keitt,3,2,Medium,Conventional ,3,17/12/2014,0.0.0.3.0.1.2,9,13.41,L,18/09/2014,15,V,NA,,NA,NA,NA,B,2,1,1,W,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4181,16,Keitt,3,2,Medium,Conventional ,3,17/12/2014,0.0.0.3.0.1.2.0,13,10.85,A,12/11/2014,15,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,17/12/2014,T,9.0,7.0
4182,16,Keitt,3,2,Medium,Conventional ,4,23/02/2015,0.0.0.3.0.1.2.0.1,9,10.43,L,11/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4183,16,Keitt,3,2,Medium,Conventional ,5,14/04/2015,0.0.0.3.0.1.2.0.1.0,17,9.45,A,23/02/2015,15,V,NA,,NA,NA,NA,B,5,1,4,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,14/04/2015,T,15.0,8.1
4184,16,Keitt,3,2,Medium,Conventional ,5,14/04/2015,0.0.0.3.0.1.2.0.1.0.0,16,NA,A,3/03/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4221,16,Keitt,3,2,Medium,Conventional ,4,23/02/2015,0.0.0.3.0.1.2.0.2,1.5,NA,L,30/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,U,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,0,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,0.0,
4222,16,Keitt,3,2,Medium,Conventional ,4,23/02/2015,0.0.0.3.0.1.2.1,10.5,7.5,L,11/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,0,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4223,16,Keitt,3,2,Medium,Conventional ,5,14/04/2015,0.0.0.3.0.1.2.1.0,14,7.14,A,30/01/2015,15,V,NA,,NA,NA,NA,B,3,1,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,0,,NA,NA,,,,,,NA,,,NA,,NA,NA,14/04/2015,T,11.0,7.1
4224,16,Keitt,3,2,Medium,Conventional ,5,14/04/2015,0.0.0.3.0.1.2.1.0.0,6.5,NA,A,17/03/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,0,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4234,16,Keitt,3,2,Medium,Conventional ,3,17/12/2014,0.0.0.3.0.1.3,NA,NA,L,18/09/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,12/11/2014,B,1.0,5.4
4235,16,Keitt,3,2,Medium,Conventional ,3,17/12/2014,0.0.0.3.0.1.4,NA,NA,L,18/09/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,12/11/2014,B,0.5,5.3
4236,16,Keitt,3,2,Medium,Conventional ,3,17/12/2014,0.0.0.3.0.1.5,NA,NA,L,18/09/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,12/11/2014,B,0.0,4.1
4237,16,Keitt,3,2,Medium,Conventional ,3,17/12/2014,0.0.0.3.0.1.6,NA,NA,L,18/09/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,12/11/2014,B,1.0,5.7
4238,16,Keitt,3,2,Medium,Conventional ,2,3/11/2014,0.0.0.3.0.2,12,9.93,L,,14,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4239,16,Keitt,3,2,Medium,Conventional ,3,17/12/2014,0.0.0.3.0.2.0,6,9.69,A,,14,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,30/10/2014,B,1.0,4.2
4240,16,Keitt,3,2,Medium,Conventional ,3,17/12/2014,0.0.0.3.0.2.0.0,0.5,NA,A,12/10/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,30/10/2014,C,,
4241,16,Keitt,3,2,Medium,Conventional ,4,23/02/2015,0.0.0.3.0.2.0.1,11,9.13,L,5/12/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4242,16,Keitt,3,2,Medium,Conventional ,4,23/02/2015,0.0.0.3.0.2.0.1.0,12.5,7.48,A,11/01/2015,15,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,T,8.0,5.5
4243,16,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.3.0.2.0.1.0.1,8,7.17,L,7/04/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
