INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
1483,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.1.0.1.0.1,25,10.84,L,4/11/2014,15,V,NA,,NA,NA,NA,B,6,1,5,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1484,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.1.0.1.0.1.0,15,8.67,A,9/01/2015,15,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,1,0,4,3/08/2015,I,1,15/10/2015,1,1,3/08/2015,MV,1,15/10/2015,1,2,3/08/2015,MI,1,15/10/2015,0,0,3/08/2015,I,1,15/10/2015,1,1,,,NA,,NA,NA,15/10/2015,T,NA,NA
1502,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.1.0.1.0.2,18,6.39,L,4/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1503,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.1.0.1.0.2.0,15,11.84,A,9/01/2015,15,V,NA,,NA,NA,NA,B,4,0,4,,0,,0,1,,1,0,2,,,,,NA,NA,3/08/2015,I,1,15/10/2015,0,0,10/08/2015,MV,1,15/10/2015,1,1,,,,,,NA,,,NA,,NA,NA,15/10/2015,B,NA,NA
1512,7,Keitt,3,2,Medium,Conventional ,2,27/10/2014,0.0.0.0.0.1.0.2,19.4,11.63,L,20/09/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1513,7,Keitt,3,2,Medium,Conventional ,2,27/10/2014,0.0.0.0.0.1.0.2.0,14.5,9.42,A,10/10/2014,15,V,NA,,NA,NA,NA,B,3,0,3,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2015,B,1,13.8
1514,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.1.0.2.0.1,16,8.32,L,2/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1515,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.1.0.2.0.1.0,16,NA,A,18/01/2015,15,V,NA,,NA,NA,NA,B,1,0,1,,0,,1,1,,1,0,3,,,,,NA,NA,3/08/2015,I,1,15/10/2015,1,2,3/08/2015,I,1,15/10/2015,0,0,3/08/2015,I,1,15/10/2015,0,0,,,NA,,NA,NA,15/10/2015,T,NA,NA
1517,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.1.0.2.0.2,12,NA,L,9/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/02/2015,B,1.0,2.5
1518,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.1.0.2.0.3,6,NA,L,9/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/02/2015,B,1.0,4.8
1519,7,Keitt,3,2,Medium,Conventional ,2,27/10/2014,0.0.0.0.0.1.0.3,19,13.83,L,20/09/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1520,7,Keitt,3,2,Medium,Conventional ,2,27/10/2014,0.0.0.0.0.1.0.3.0,14,11.38,A,10/10/2014,15,V,NA,,NA,NA,NA,B,2,0,2,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,27/10/2014,T,,6.1
1521,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.1.0.3.0.1,17,8.95,L,4/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1522,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.1.0.3.0.1.0,16,9,A,2/01/2015,15,V,NA,,NA,NA,NA,B,5,1,4,,0,,0,1,,1,0,2,,,,,NA,NA,3/08/2015,I,0,,1,1,3/08/2015,MV,1,15/10/2015,1,2,,,,,,NA,,,NA,,NA,NA,19/02/2015,T,13.0,7.2
1523,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.1.0.3.0.1.0.0,10,NA,A,9/02/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/02/2015,C,0.0,
1546,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.1.0.3.0.2,12,6.65,L,4/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1547,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.1.0.3.0.2.0,11,6.05,A,16/01/2015,15,V,NA,,NA,NA,NA,B,1,0,1,,0,,0,1,,1,0,1,,,,,NA,NA,10/08/2015,MI,1,15/10/2015,0,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/02/2015,T,8.0,4.8
1555,7,Keitt,3,2,Medium,Conventional ,1,18/09/2014,0.0.0.0.0.2,11,27.05,L,,14,V,NA,,NA,NA,NA,B,4,1,3,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1556,7,Keitt,3,2,Medium,Conventional ,1,18/09/2014,0.0.0.0.0.2.0,9,22.45,A,,14,V,NA,,NA,NA,NA,B,2,0,2,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2014,T,,8.1
1557,7,Keitt,3,2,Medium,Conventional ,2,27/10/2014,0.0.0.0.0.2.0.1,21,18.2,L,20/09/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1558,7,Keitt,3,2,Medium,Conventional ,2,27/10/2014,0.0.0.0.0.2.0.1.0,13.5,17.21,A,10/10/2014,15,V,NA,,NA,NA,NA,B,4,0,4,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,27/10/2014,T,12.0,6.0
1559,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.2.0.1.0.1,10,NA,L,4/11/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/02/2015,C,1.0,4.9
1560,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.2.0.1.0.2,14,10.09,L,4/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1561,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.2.0.1.0.2.0,12,10.53,A,2/01/2015,15,V,NA,,NA,NA,NA,B,3,0,3,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/02/2015,T,11.0,6.3
1562,7,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.0.0.2.0.1.0.2.0.1,5.5,5.12,L,23/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1564,7,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.0.0.2.0.1.0.2.0.2,14.5,7.12,L,23/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,1,1,0,16/08/2015,MV,0,,0,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1579,7,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.0.0.2.0.1.0.2.0.3,13,7.65,L,23/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1596,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.2.0.1.0.3,15,11.66,L,4/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1597,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.2.0.1.0.3.0,14,11.53,A,2/01/2015,15,V,NA,,NA,NA,NA,B,2,0,2,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/02/2015,T,11.0,6.4
1598,7,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.0.0.2.0.1.0.3.0.1,16.5,8.4,L,16/03/2015,15,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,I,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1599,7,Keitt,3,2,Medium,Conventional ,6,10/06/2015,0.0.0.0.0.2.0.1.0.3.0.1.0,4,5.93,A,18/05/2015,15,V,NA,,NA,NA,NA,B,3,0,3,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1621,7,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.0.0.2.0.1.0.3.0.2,22,8.38,L,16/03/2015,15,V,NA,,NA,NA,NA,B,4,1,3,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1652,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.2.0.1.0.4,16,8.48,L,4/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1653,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.2.0.1.0.4.0,15,8.51,A,2/01/2015,15,V,NA,,NA,NA,NA,B,2,0,2,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/02/2015,T,8.0,5.5
1654,7,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.0.0.2.0.1.0.4.0.1,12,7.11,L,30/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1664,7,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.0.0.2.0.1.0.4.0.2,6,4.38,L,30/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2015,T,0.5,6.1
1666,7,Keitt,3,2,Medium,Conventional ,2,27/10/2014,0.0.0.0.0.2.0.2,20,NA,L,,14,V,NA,,NA,NA,NA,B,1,1,0,,0,,1,1,,1,1,0,11/08/2014,,,,NA,NA,,,1,11/09/2014,NA,NA,,,1,11/09/2014,NA,NA,,,,,,NA,,,NA,,NA,NA,19/02/2015,B,1.0,7.4
1667,7,Keitt,3,2,Medium,Conventional ,2,27/10/2014,0.0.0.0.0.2.0.2.0,3.5,NA,A,1/10/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/02/2015,C,,
1668,7,Keitt,3,2,Medium,Conventional ,3,16/12/2014,0.0.0.0.0.2.0.2.0.0,10,NA,A,,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/02/2015,C,,6.1
1669,7,Keitt,3,2,Medium,Conventional ,2,27/10/2014,0.0.0.0.0.2.1,20,16.02,L,,14,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1670,7,Keitt,3,2,Medium,Conventional ,2,27/10/2014,0.0.0.0.0.2.1.0,12,14.28,A,20/09/2014,15,I,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,27/10/2014,T,,5.0
1671,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.2.1.0.1,15,12.45,L,4/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1672,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.2.1.0.1.0,17,11.61,A,9/01/2015,15,V,NA,,NA,NA,NA,B,3,0,3,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/02/2015,T,13.0,7.0
1673,7,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.0.0.2.1.0.1.0.1,15.5,8.01,L,7/04/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1695,7,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.0.0.2.1.0.1.0.2,15,6.52,L,7/04/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1713,7,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.0.0.2.1.0.1.0.3,17,7.02,L,7/04/2015,15,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1732,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.2.1.0.2,9,NA,L,4/11/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/02/2015,B,1.0,5.1
1733,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.2.2,NA,NA,L,,14,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,27/10/2014,C,,7.9
1734,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.2.3,NA,NA,L,,14,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,27/10/2014,C,,5.1
1735,7,Keitt,3,2,Medium,Conventional ,1,18/09/2014,0.0.0.0.0.3,12,26.11,L,,14,I,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1736,7,Keitt,3,2,Medium,Conventional ,1,18/09/2014,0.0.0.0.0.3.0,13,24.22,A,,14,I,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2014,T,,9.6
1737,7,Keitt,3,2,Medium,Conventional ,2,27/10/2014,0.0.0.0.0.3.0.1,27,19.71,L,1/09/2014,15,I,NA,,NA,NA,NA,B,1,1,0,A,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1738,7,Keitt,3,2,Medium,Conventional ,2,27/10/2014,0.0.0.0.0.3.0.1.0,10.5,18.68,A,1/10/2014,15,V,NA,,NA,NA,NA,B,3,0,3,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,27/10/2014,T,,7.2
1739,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.3.0.1.0.1,28,9.77,L,3/01/2015,15,I,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1740,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.3.0.1.0.1.0,15,10.5,A,17/01/2015,15,V,NA,,NA,NA,NA,B,1,0,1,,0,,0,1,W,1,0,4,,,,,NA,NA,3/08/2015,MI,1,15/10/2015,1,2,3/08/2015,MI,1,15/10/2015,1,1,3/08/2015,I,1,15/10/2015,1,3,10/08/2015,I,1,15/10/2015,0,NA,15/10/2015,T,NA,NA
1749,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.3.0.1.0.2,15,8.57,L,3/01/2015,15,V,NA,,NA,NA,NA,B,3,1,2,A,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1750,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.3.0.1.0.2.0,14,8.05,A,3/02/2015,15,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/02/2015,T,9.0,5.2
1751,7,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.0.0.3.0.1.0.2.0.1,2.5,6.55,L,11/04/2015,15,V,NA,,NA,NA,NA,B,1,0,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1764,7,Keitt,3,2,Medium,Conventional ,5,13/04/2015,0.0.0.0.0.3.0.1.0.2.0.2,10.5,7.41,L,11/04/2015,15,V,NA,,NA,NA,NA,B,2,2,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1765,7,Keitt,3,2,Medium,Conventional ,6,10/06/2015,0.0.0.0.0.3.0.1.0.2.0.2.0,9.5,6.07,A,18/05/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1774,7,Keitt,3,2,Medium,Conventional ,4,19/02/2015,0.0.0.0.0.3.0.1.0.3,21,13.5,L,3/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
