INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
5744,26,Calypso,2,4,High ,Conventional Hedge,3,18/12/2014,0.0.0.1.2.1,1,NA,L,11/12/2014,15,I,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/12/2014,C,,
5745,26,Calypso,2,4,High ,Conventional Hedge,5,14/04/2015,0.0.0.1.2.2,21,9.29,L,4/12/2014,15,I,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,1,1,0,7/09/2015,MV,0,,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5759,26,Calypso,2,4,High ,Conventional Hedge,5,14/04/2015,0.0.0.1.2.3,16,6.78,L,4/12/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5765,26,Calypso,2,4,High ,Conventional Hedge,3,18/12/2014,0.0.0.1.2.4,8,NA,L,4/12/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/12/2014,C,,
5766,26,Calypso,2,4,High ,Conventional Hedge,5,14/04/2015,0.0.0.1.2.5,19,8.21,L,4/12/2014,15,I,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5781,26,Calypso,2,4,High ,Conventional Hedge,3,18/12/2014,0.0.0.1.2.6,6,NA,L,4/12/2014,15,I,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/12/2014,C,,
5782,26,Calypso,2,4,High ,Conventional Hedge,3,18/12/2014,0.0.0.1.3,NA,12.54,L,3/10/2014,15,V,NA,,NA,NA,NA,B,2,0,2,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,12/11/2014,T,16.0,4.13
5783,26,Calypso,2,4,High ,Conventional Hedge,5,14/04/2015,0.0.0.1.3.1,20.5,8.82,L,4/12/2014,15,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5796,26,Calypso,2,4,High ,Conventional Hedge,5,14/04/2015,0.0.0.1.3.2,19.5,7.22,L,4/12/2014,15,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5813,26,Calypso,2,4,High ,Conventional Hedge,2,4/11/2014,0.0.0.1.4,NA,NA,L,3/10/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,4/11/2014,C,0.0,4.77
5814,26,Calypso,2,4,High ,Conventional Hedge,2,4/11/2014,0.0.0.1.5,NA,NA,L,3/10/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,4/11/2014,C,0.0,5.15
5815,26,Calypso,2,4,High ,Conventional Hedge,1,19/09/2014,0.0.0.2,6,16.98,L,,14,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5816,26,Calypso,2,4,High ,Conventional Hedge,3,18/12/2014,0.0.0.2.0,17,14.23,A,3/10/2014,15,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/12/2014,T,18.0,5.03
5817,26,Calypso,2,4,High ,Conventional Hedge,3,18/12/2014,0.0.0.2.0.1,12,10.32,L,6/11/2014,15,V,NA,,NA,NA,NA,B,3,1,2,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5818,26,Calypso,2,4,High ,Conventional Hedge,3,18/12/2014,0.0.0.2.0.1.0,15,9.24,A,11/12/2014,15,V,NA,,NA,NA,NA,B,5,0,5,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,T,12.5,8.15
5859,26,Calypso,2,4,High ,Conventional Hedge,5,14/04/2015,0.0.0.2.0.2,19,7.88,L,4/12/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5874,26,Calypso,2,4,High ,Conventional Hedge,3,18/12/2014,0.0.0.2.1,NA,NA,L,3/10/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,12/11/2014,C,0.0,6.66
