INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
4280,17,Calypso,2,3,Medium,Single Leader ,3,17/12/2014,0.0.1.0.2.0,23,NA,A,10/12/2014,15,I,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,,
4281,17,Calypso,2,3,Medium,Single Leader ,3,17/12/2014,0.0.1.0.3,26,15.27,L,21/10/2014,15,H,NA,,NA,NA,NA,B,3,0,3,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,12/11/2014,T,24.5,5.86
4282,17,Calypso,2,3,Medium,Single Leader ,4,23/02/2015,0.0.1.0.3.1,26,9.61,L,3/12/2014,15,H,NA,,NA,NA,NA,B,1,0,1,,1,23/02/2015,0,1,,1,0,1,,,,,NA,NA,28/08/2015,I,1,16/10/2015,1,2,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,T,24.0,7.13
4293,17,Calypso,2,3,Medium,Single Leader ,4,23/02/2015,0.0.1.0.3.2,22,8.74,L,10/12/2014,15,H,NA,,NA,NA,NA,B,4,0,4,,1,23/02/2015,0,0,,1,1,0,3/08/2015,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4302,17,Calypso,2,3,Medium,Single Leader ,4,23/02/2015,0.0.1.0.3.3,10,NA,L,17/12/2014,15,H,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,B,1.0,
4303,17,Calypso,2,3,Medium,Single Leader ,3,17/12/2014,0.0.2,22,14.32,L,,14,H,NA,,NA,NA,NA,B,1,1,0,,1,11/04/2014,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4304,17,Calypso,2,3,Medium,Single Leader ,4,23/02/2015,0.0.2.0,23,10.93,A,17/11/2014,15,H,NA,,NA,NA,NA,B,3,0,3,,1,23/02/2015,0,1,,1,0,4,,,,,NA,NA,28/08/2015,I,1,16/10/2015,1,4,28/08/2015,I,1,16/10/2015,1,1,28/08/2015,I,1,16/10/2015,1,2,28/08/2015,I,1,16/10/2015,1,2,16/10/2015,B,NA,NA
4313,17,Calypso,2,3,Medium,Single Leader ,4,23/02/2015,0.0.0,18,16.26,A,,14,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4314,17,Calypso,2,3,Medium,Single Leader ,3,17/12/2014,0.0.0.1,4,15.6,L,,14,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,12/11/2014,T,5.0,13.69
4315,17,Calypso,2,3,Medium,Single Leader ,3,17/12/2014,0.0.0.1.1,2,NA,L,24/11/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,M,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4316,17,Calypso,2,3,Medium,Single Leader ,5,14/04/2015,0.0.0.1.1.0,17,NA,A,24/12/2014,15,H,NA,,NA,NA,NA,B,0,0,0,,1,23/02/2015,0,1,M,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,14/04/2015,T,16.0,5.90
4317,17,Calypso,2,3,Medium,Single Leader ,3,17/12/2014,0.0.0.1.2,10,11.65,L,24/11/2014,15,V,NA,,NA,NA,NA,S,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4318,17,Calypso,2,3,Medium,Single Leader ,5,14/04/2015,0.0.0.1.2.0,14,10.18,A,24/12/2014,15,V,NA,,NA,NA,NA,B,4,0,4,,0,,0,0,,1,1,0,16/08/2015,I,1,16/10/2015,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4327,17,Calypso,2,3,Medium,Single Leader ,1,19/09/2014,0.0.0.2,6,9.32,L,,14,V,NA,,NA,NA,NA,B,2,0,2,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/09/2014,T,,11.59
