INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
5349,24,Keitt,3,4,High ,Conventional Hedge,5,14/04/2015,0.0.0.0.1.1.0.1,19.5,16.41,L,12/01/2015,15,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5361,24,Keitt,3,4,High ,Conventional Hedge,5,14/04/2015,0.0.0.0.1.1.0.2,21,7.1,L,12/01/2015,15,I,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5362,24,Keitt,3,4,High ,Conventional Hedge,5,14/04/2015,0.0.0.0.1.1.0.2.0,18.5,10.66,A,12/02/2015,15,I,NA,,NA,NA,NA,B,5,0,5,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,14/04/2015,T,17.0,8.42
5389,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.1.1.0.3,19,9.29,L,12/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,B,,5.44
5390,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.1.1.0.4,18,NA,L,12/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,B,,5.03
5391,24,Keitt,3,4,High ,Conventional Hedge,2,4/11/2014,0.0.0.0.1.0.1,14,19.38,L,,14,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5392,24,Keitt,3,4,High ,Conventional Hedge,3,18/12/2014,0.0.0.0.1.0.1.0,10,17.63,A,,14,V,NA,,NA,NA,NA,B,3,0,3,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/12/2014,T,,8.91
5393,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.1.0.1.0.1,21,13.21,L,13/11/2014,15,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5394,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.1.0.1.0.1.0,21,9.36,A,24/12/2014,15,V,NA,,NA,NA,NA,B,5,1,4,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,T,16.0,8.16
5395,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.1.0.1.0.1.0.0,17,10.31,A,24/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,C,,
5431,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.1.0.1.0.2,17,7.89,L,13/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5432,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.1.0.1.0.2.0,19,NA,A,24/12/2014,15,V,NA,,NA,NA,NA,B,5,1,4,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,T,18.0,8.54
5433,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.1.0.1.0.2.0.0,14,NA,A,24/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,C,,
5457,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.1.0.1.0.3,9,8.88,L,13/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5458,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.1.0.1.0.3.0,15,8.04,A,24/12/2014,15,V,NA,,NA,NA,NA,B,4,1,3,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5459,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.1.0.1.0.3.0.0,11,6.53,A,24/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,T,8.0,4.72
5473,24,Keitt,3,4,High ,Conventional Hedge,1,19/09/2014,0.0.0.0.2,15,11.07,L,,14,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5474,24,Keitt,3,4,High ,Conventional Hedge,1,19/09/2014,0.0.0.0.2.0,3,9.3,A,,14,V,NA,,NA,NA,NA,B,2,0,2,A,0,,0,1,,1,0,1,,,,,NA,NA,11/08/2014,,1,11/09/2014,0,0,,,1,11/09/2014,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2014,,,7.4
5475,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.2.0.1,7,4.77,L,13/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5476,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.2.0.1.0,5,3.39,A,24/12/2014,15,V,NA,,NA,NA,NA,B,1,0,1,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,T,4.0,4.03
5483,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.2.0.2,11,10.11,L,13/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5484,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.2.0.2.0,20,8.81,A,24/12/2014,15,V,NA,,NA,NA,NA,B,5,1,4,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,T,18.5,7.56
5485,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.2.0.2.0.0,18,NA,A,24/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,C,0.0,
5509,24,Keitt,3,4,High ,Conventional Hedge,3,18/12/2014,0.0.0.0.0.1,6,NA,L,,14,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/12/2014,C,0.0,8.50
5510,24,Keitt,3,4,High ,Conventional Hedge,1,19/09/2014,0.0.0.0.0.2,4,19.51,L,,14,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5511,24,Keitt,3,4,High ,Conventional Hedge,1,19/09/2014,0.0.0.0.0.2.0,7,18.39,A,,14,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5512,24,Keitt,3,4,High ,Conventional Hedge,1,19/09/2014,0.0.0.0.0.2.0.0,18,16.15,A,,14,V,NA,,NA,NA,NA,B,3,1,2,W,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5513,24,Keitt,3,4,High ,Conventional Hedge,3,18/12/2014,0.0.0.0.0.2.0.0.0,NA,NA,A,,14,V,NA,,NA,NA,NA,B,4,0,4,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/12/2014,T,3.0,9.38
5514,24,Keitt,3,4,High ,Conventional Hedge,3,18/12/2014,0.0.0.0.0.2.0.0.1,NA,NA,L,13/11/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/12/2014,B,,
5515,24,Keitt,3,4,High ,Conventional Hedge,3,18/12/2014,0.0.0.0.0.2.0.0.2,18,NA,L,13/11/2014,15,V,NA,,NA,NA,NA,B,5,1,4,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/12/2014,B,,
5516,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.0.2.0.0.2.0,17,9.68,A,24/12/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,T,18.5,7.82
5517,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.0.2.0.0.2.0.0,15,NA,A,24/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,C,,
5543,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.0.2.0.0.3,16,10.25,L,13/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5544,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.0.2.0.0.3.0,17,9.16,A,12/01/2015,15,V,NA,,NA,NA,NA,B,5,1,4,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,T,15.0,6.75
5545,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.0.2.0.0.3.0.0,10,NA,A,12/02/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5571,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.0.2.0.0.4,12,NA,L,18/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,B,1.0,5.21
5572,24,Keitt,3,4,High ,Conventional Hedge,1,19/09/2014,0.0.0.0.3,11,NA,L,,14,I,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5573,24,Keitt,3,4,High ,Conventional Hedge,1,19/09/2014,0.0.0.0.3.0,11,NA,A,,14,I,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,1,0,2,,,,,NA,NA,11/08/2014,,1,11/09/2014,0,0,11/08/2014,,1,11/09/2014,0,0,,,,,,NA,,,NA,,NA,NA,11/04/2014,B,,7.39
5574,24,Keitt,3,4,High ,Conventional Hedge,2,4/11/2014,0.0.0.0.3.0.1,19,NA,L,3/10/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,4/11/2014,C,,6.32
5575,24,Keitt,3,4,High ,Conventional Hedge,3,18/12/2014,0.0.0.0.3.0.2,1,NA,L,3/10/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,4/11/2014,C,,9.28
5576,24,Keitt,3,4,High ,Conventional Hedge,4,24/02/2015,0.0.0.0.3.1,16,NA,L,25/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,4/11/2014,C,,
