INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
4526,19,Keitt,3,3,Medium,Single Leader,6,10/06/2015,0.0.0.0.1.1.0.3,14.5,4.74,L,12/05/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,1,1,0,1/09/2015,MI,1,16/10/2015,1,1,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4530,19,Keitt,3,3,Medium,Single Leader,6,10/06/2015,0.0.0.0.1.1.1,17,4.94,L,12/05/2015,15,H,NA,,NA,NA,NA,B,1,0,1,,1,,0,0,,1,1,0,7/09/2015,I,1,16/10/2015,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4533,19,Keitt,3,3,Medium,Single Leader,3,17/12/2014,0.0.0.0.1.2,13,12.49,L,22/10/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,1,17/12/2014,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4534,19,Keitt,3,3,Medium,Single Leader,4,23/02/2015,0.0.0.0.1.2.0,16,11.43,A,12/11/2014,15,H,NA,,NA,NA,NA,B,5,1,4,,1,23/02/2015,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,T,14.0,8.78
4535,19,Keitt,3,3,Medium,Single Leader,4,23/02/2015,0.0.0.0.1.2.0.0,15,6.35,A,12/01/2015,15,H,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,,
4536,19,Keitt,3,3,Medium,Single Leader,6,10/06/2015,0.0.0.0.1.2.0.1,20,6.35,L,12/05/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,1,1,0,1/09/2015,I,1,16/10/2015,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4545,19,Keitt,3,3,Medium,Single Leader,6,10/06/2015,0.0.0.0.1.2.0.2,17,6.4,L,12/05/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,1,1,0,7/09/2015,I,1,16/10/2015,1,1,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4556,19,Keitt,3,3,Medium,Single Leader,6,10/06/2015,0.0.0.0.1.2.0.3,17,4.37,L,12/05/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4560,19,Keitt,3,3,Medium,Single Leader,6,10/06/2015,0.0.0.0.1.2.0.4,NA,NA,L,12/05/2015,15,,NA,,NA,NA,NA,B,0,0,0,,0,,0,0,M,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4561,19,Keitt,3,3,Medium,Single Leader,4,23/02/2015,0.0.0.0.1.3,13,NA,L,12/11/2014,15,I,NA,,NA,NA,NA,B,0,0,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,B,0.5,7.52
4562,19,Keitt,3,3,Medium,Single Leader,1,19/09/2014,0.0.0.0.2,8,20.55,L,,15,I,NA,,NA,NA,NA,B,4,1,3,W,1,30/04/2014,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4563,19,Keitt,3,3,Medium,Single Leader,1,19/09/2014,0.0.0.0.2.0,8.5,NA,A,,15,H,NA,,NA,NA,NA,B,0,0,0,,1,30/04/2014,0,1,,1,0,3,,,,,NA,NA,11/08/2014,,1,11/09/2014,0,0,11/08/2014,,1,11/09/2014,0,0,11/08/2014,,1,11/09/2014,0,0,,,NA,,NA,NA,23/02/2015,B,1.0,9.73
4564,19,Keitt,3,3,Medium,Single Leader,3,17/12/2014,0.0.0.0.2.1,15,13.08,L,22/10/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4565,19,Keitt,3,3,Medium,Single Leader,4,23/02/2015,0.0.0.0.2.1.0,19,11.28,A,12/11/2014,15,H,NA,,NA,NA,NA,B,3,1,2,,1,23/02/2015,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,T,17.0,10.20
4566,19,Keitt,3,3,Medium,Single Leader,4,23/02/2015,0.0.0.0.2.1.0.0,21,NA,A,19/01/2015,15,H,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,,
4567,19,Keitt,3,3,Medium,Single Leader,6,10/06/2015,0.0.0.0.2.1.0.1,18,6.33,L,12/05/2015,15,H,NA,,NA,NA,NA,B,2,0,2,,1,,0,0,,1,1,0,1/09/2015,I,1,16/10/2015,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4578,19,Keitt,3,3,Medium,Single Leader,6,10/06/2015,0.0.0.0.2.1.0.2,19,5.68,L,12/05/2015,15,H,NA,,NA,NA,NA,B,2,0,2,,1,,0,0,,1,1,0,7/09/2015,I,1,16/10/2015,1,1,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4587,19,Keitt,3,3,Medium,Single Leader,3,17/12/2014,0.0.0.0.2.2,17,14.62,L,15/10/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,0,0,,,,,NA,NA,,,0,,NA,NA,,,0,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4588,19,Keitt,3,3,Medium,Single Leader,4,23/02/2015,0.0.0.0.2.2.0,20,13.96,A,12/11/2014,15,H,NA,,NA,NA,NA,B,5,1,4,,1,23/02/2015,0,1,,0,0,0,,,,,NA,NA,,,0,,NA,NA,,,0,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,T,16.5,9.79
4589,19,Keitt,3,3,Medium,Single Leader,4,23/02/2015,0.0.0.0.2.2.0.0,2,NA,A,12/01/2015,15,H,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,0,0,,,,,NA,NA,,,0,,NA,NA,,,0,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,,
4590,19,Keitt,3,3,Medium,Single Leader,6,10/06/2015,0.0.0.0.2.2.0.1,24.5,6.73,L,5/05/2015,15,H,NA,,NA,NA,NA,B,2,0,2,,1,,0,0,,1,1,0,14/09/2015,,,,NA,NA,,I,NA,,NA,NA,,I,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4595,19,Keitt,3,3,Medium,Single Leader,6,10/06/2015,0.0.0.0.2.2.0.2,21,6.94,L,5/05/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,0,0,0,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4599,19,Keitt,3,3,Medium,Single Leader,6,10/06/2015,0.0.0.0.2.2.0.3,27,7.53,L,5/05/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4605,19,Keitt,3,3,Medium,Single Leader,6,10/06/2015,0.0.0.0.2.2.0.4,29.5,7.2,L,5/05/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4613,19,Keitt,3,3,Medium,Single Leader,3,17/12/2014,0.0.0.0.2.3,9,12.51,L,15/10/2014,15,V,NA,,NA,NA,NA,S,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4614,19,Keitt,3,3,Medium,Single Leader,4,23/02/2015,0.0.0.0.2.3.0,14,10.84,A,12/11/2014,15,V,NA,,NA,NA,NA,S,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4615,19,Keitt,3,3,Medium,Single Leader,5,14/04/2015,0.0.0.0.2.3.0.0,13,10,A,12/01/2015,15,V,NA,,NA,NA,NA,S,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4616,19,Keitt,3,3,Medium,Single Leader,6,10/06/2015,0.0.0.0.2.3.0.0.0,21,9.11,A,30/04/2015,15,V,NA,,NA,NA,NA,S,5,0,5,,0,,0,0,,1,1,0,7/09/2015,I,1,16/10/2015,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
