INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
5917,27,1243,1,5,High ,Single Leader Trellis,2,4/11/2014,0.0.0.2.1,11,11.1,L,26/09/2014,15,H,NA,,NA,NA,NA,B,2,0,2,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,4/11/2014,T,,7.11
5918,27,1243,1,5,High ,Single Leader Trellis,4,24/02/2015,0.0.0.2.1.1,7,NA,L,6/12/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,24/02/2015,,,
5919,27,1243,1,5,High ,Single Leader Trellis,4,24/02/2015,0.0.0.2.1.1.0,10,NA,A,13/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,24/02/2015,,,
5920,27,1243,1,5,High ,Single Leader Trellis,4,24/02/2015,0.0.0.2.1.2,10,8.78,L,6/12/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,1,24/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5921,27,1243,1,5,High ,Single Leader Trellis,4,24/02/2015,0.0.0.2.1.2.0,19,8.75,A,13/01/2015,15,I,NA,,NA,NA,NA,B,1,1,0,,1,24/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5927,27,1243,1,5,High ,Single Leader Trellis,2,4/11/2014,0.0.0.2.2,22,12.11,L,26/09/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5928,27,1243,1,5,High ,Single Leader Trellis,3,18/12/2014,0.0.0.2.2.0,19,9.89,A,26/10/2014,15,H,NA,,NA,NA,NA,B,4,0,4,A,1,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/12/2014,T,15.0,6.40
5929,27,1243,1,5,High ,Single Leader Trellis,5,14/04/2015,0.0.0.2.2.0.1,13,7.13,L,13/01/2015,15,H,NA,,NA,NA,NA,B,2,1,1,,1,16/03/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5939,27,1243,1,5,High ,Single Leader Trellis,4,24/02/2015,0.0.0.2.2.0.2,12,5.71,L,13/01/2015,15,I,NA,,NA,NA,NA,B,0,0,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5940,27,1243,1,5,High ,Single Leader Trellis,4,24/02/2015,0.0.0.2.2.0.3,8,NA,L,13/01/2015,15,I,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,24/02/2015,C,0.5,5.47
5944,27,1243,1,5,High ,Single Leader Trellis,2,4/11/2014,0.0.0.2.3,13,8.08,L,26/09/2014,15,V,NA,,NA,NA,NA,B,2,0,2,,1,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,4/11/2014,T,,4.50
5945,27,1243,1,5,High ,Single Leader Trellis,4,24/02/2015,0.0.0.2.3.1,7,NA,L,6/12/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,1,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,24/02/2015,C,,
