INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
5133,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.1.1.0,17,13.28,A,18/11/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2015,C,,
5134,23,Keitt,3,5,High ,Single Leader Trellis,5,14/04/2015,0.0.0.0.1.1.0.0,22,13.46,A,19/01/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2015,C,,
5135,23,Keitt,3,5,High ,Single Leader Trellis,5,13/04/2015,0.0.0.0.1.1.0.0.0,21.5,10.17,A,3/03/2015,15,H,NA,,NA,NA,NA,B,3,1,2,,1,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2015,C,,
5150,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.1.1.1,14,NA,L,18/11/2014,15,H,NA,,NA,NA,NA,B,0,0,0,,1,23/02/2015,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,B,1.0,4.74
5151,23,Keitt,3,5,High ,Single Leader Trellis,2,4/11/2014,0.0.0.0.1.2,17,11.74,L,3/10/2014,15,H,NA,,NA,NA,NA,B,4,0,4,A,1,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,,7,10.84
5152,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.1.2.1,12,NA,L,18/11/2014,15,I,NA,,NA,NA,NA,B,1,1,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,,
5153,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.1.2.1.0,19,NA,A,19/01/2015,15,I,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,,
5154,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.1.2.2,12,NA,L,18/11/2014,15,I,NA,,NA,NA,NA,B,1,1,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,,
5155,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.1.2.2.0,14,NA,A,19/01/2015,15,I,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,,
5156,23,Keitt,3,5,High ,Single Leader Trellis,5,13/04/2015,0.0.0.0.1.2.3,NA,NA,L,17/03/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2015,C,,
5157,23,Keitt,3,5,High ,Single Leader Trellis,6,10/06/2015,0.0.0.0.1.2.4,5,4.8,L,23/05/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,1,1,0,24/08/2015,MV,0,16/10/2015,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5159,23,Keitt,3,5,High ,Single Leader Trellis,2,4/11/2014,0.0.0.0.1.3,14,7.71,L,3/10/2014,15,V,NA,,NA,NA,NA,B,4,1,3,,1,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,B,10.0,6.79
5160,23,Keitt,3,5,High ,Single Leader Trellis,2,4/11/2014,0.0.0.0.1.3.0,16,NA,A,,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,0.0,8.84
5161,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.1.3.1,10,NA,L,24/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,,
5162,23,Keitt,3,5,High ,Single Leader Trellis,5,13/04/2015,0.0.0.0.1.3.2,NA,NA,L,7/04/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5163,23,Keitt,3,5,High ,Single Leader Trellis,6,10/06/2015,0.0.0.0.1.3.3,5,5.23,L,23/05/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5166,23,Keitt,3,5,High ,Single Leader Trellis,1,19/09/2014,0.0.0.0.2,11,26.42,L,,14,V,NA,,NA,NA,NA,S,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5167,23,Keitt,3,5,High ,Single Leader Trellis,1,19/09/2014,0.0.0.0.2.0,17,24.25,A,,14,V,NA,,NA,NA,NA,S,2,0,2,,0,,0,1,,1,0,3,,,,,NA,NA,11/08/2014,,1,11/09/2014,0,0,11/08/2014,,1,11/09/2014,0,0,11/08/2014,,1,11/09/2015,0,0,,,NA,,NA,NA,11/04/2014,,,8.81
5168,23,Keitt,3,5,High ,Single Leader Trellis,2,4/11/2014,0.0.0.0.2.0.1,25,21.11,L,3/10/2014,15,V,NA,,NA,NA,NA,S,4,0,4,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,12/11/2014,T,,6.45
5169,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.2.0.1.1,14,13.12,L,18/11/2014,15,V,NA,,NA,NA,NA,S,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5170,23,Keitt,3,5,High ,Single Leader Trellis,5,14/04/2015,0.0.0.0.2.0.1.1.0,15,12.73,A,19/01/2015,15,V,NA,,NA,NA,NA,S,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5171,23,Keitt,3,5,High ,Single Leader Trellis,5,14/04/2015,0.0.0.0.2.0.1.1.0.0,26,9.98,A,3/03/2015,15,V,NA,,NA,NA,NA,S,4,0,4,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,14/04/2015,T,25.0,9.49
5208,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.2.0.1.2,15,13.24,L,18/11/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,1,23/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5209,23,Keitt,3,5,High ,Single Leader Trellis,5,14/04/2015,0.0.0.0.2.0.1.2.0,15,13,A,12/01/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,23/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5210,23,Keitt,3,5,High ,Single Leader Trellis,5,13/04/2015,0.0.0.0.2.0.1.2.0.0,22,9.37,A,3/03/2015,15,H,NA,,NA,NA,NA,B,4,1,3,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5229,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.2.0.1.3,15,13.34,L,18/11/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,1,23/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5230,23,Keitt,3,5,High ,Single Leader Trellis,5,14/04/2015,0.0.0.0.2.0.1.3.0,15,13.29,A,12/01/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,23/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5231,23,Keitt,3,5,High ,Single Leader Trellis,5,13/04/2015,0.0.0.0.2.0.1.3.0.0,21,10.02,A,3/03/2015,15,H,NA,,NA,NA,NA,B,4,1,3,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5242,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.2.0.1.4,12,10.53,L,18/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,1,23/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5243,23,Keitt,3,5,High ,Single Leader Trellis,5,14/04/2015,0.0.0.0.2.0.1.4.0,11,8.15,A,24/01/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,23/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5244,23,Keitt,3,5,High ,Single Leader Trellis,5,13/04/2015,0.0.0.0.2.0.1.4.0.0,10,7.38,A,17/03/2015,15,H,NA,,NA,NA,NA,B,2,1,1,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5255,23,Keitt,3,5,High ,Single Leader Trellis,3,18/12/2014,0.0.0.0.2.0.2,24,15.08,L,3/10/2014,15,I,NA,,NA,NA,NA,B,3,0,3,A,1,12/11/2014,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,12/11/2014,T,,6.15
5256,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.2.0.2.1,10,12.44,L,18/11/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,1,23/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5257,23,Keitt,3,5,High ,Single Leader Trellis,5,14/04/2015,0.0.0.0.2.0.2.1.0,14,11.14,A,12/01/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,16/03/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5258,23,Keitt,3,5,High ,Single Leader Trellis,5,13/04/2015,0.0.0.0.2.0.2.1.0.0,14,9.28,A,3/03/2015,15,H,NA,,NA,NA,NA,B,4,1,3,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5273,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.2.0.2.2,10,8.8,L,18/11/2014,15,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,B,4.5,6.70
5274,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.2.0.2.2.0,13,NA,A,12/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,0.5,
5275,23,Keitt,3,5,High ,Single Leader Trellis,9,23/08/2015,0.0.0.0.2.0.2.2.1,21,3.14,L,1/07/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5282,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.2.0.2.3,10,8,L,18/11/2014,15,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,B,6.0,7.92
5283,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.2.0.2.3.0,16,NA,A,12/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,,
5284,23,Keitt,3,5,High ,Single Leader Trellis,5,13/04/2015,0.0.0.0.2.0.2.3.1,15,6.91,L,17/03/2015,15,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5300,23,Keitt,3,5,High ,Single Leader Trellis,1,19/09/2014,0.0.0.0.3,12,20.1,L,,14,H,NA,,NA,NA,NA,B,3,1,2,,1,30/04/2014,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5301,23,Keitt,3,5,High ,Single Leader Trellis,1,19/09/2014,0.0.0.0.3.0,8,NA,A,,14,H,NA,,NA,NA,NA,B,0,0,0,,1,30/04/2014,0,1,,1,0,3,,,,,NA,NA,11/08/2014,,1,11/09/2014,0,0,11/08/2014,,1,11/09/2014,0,0,11/08/2014,,1,11/09/2014,0,0,,,NA,,NA,NA,11/04/2014,T,7.0,8.16
5302,23,Keitt,3,5,High ,Single Leader Trellis,3,18/12/2014,0.0.0.0.3.1,10,10.85,L,3/10/2014,15,H,NA,,NA,NA,NA,B,2,1,1,,1,12/11/2014,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5303,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.3.1.0,18.5,NA,A,25/11/2014,15,I,NA,,NA,NA,NA,B,1,1,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,T,,
5304,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.3.1.0.0,18,NA,A,1/01/2015,15,I,NA,,NA,NA,NA,B,0,0,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5305,23,Keitt,3,5,High ,Single Leader Trellis,5,13/04/2015,0.0.0.0.3.1.1,17,6.84,L,17/03/2015,15,I,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5312,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.3.2,19,15.47,L,25/11/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,1,23/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5313,23,Keitt,3,5,High ,Single Leader Trellis,4,23/02/2015,0.0.0.0.3.2.0,21,13.47,A,25/12/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,1,23/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5314,23,Keitt,3,5,High ,Single Leader Trellis,5,14/04/2015,0.0.0.0.3.2.0.0,20,11.56,A,25/01/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,23/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
5315,23,Keitt,3,5,High ,Single Leader Trellis,5,13/04/2015,0.0.0.0.3.2.0.0.0,19,9.01,A,3/03/2015,15,H,NA,,NA,NA,NA,B,5,1,4,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
