INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
3354,14,Keitt,3,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.0.1.1.0,7,NA,A,1/09/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/09/2014,C,1.0,6.02
3355,14,Keitt,3,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.0.1.1.1,16,16.44,L,29/09/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3356,14,Keitt,3,4,High ,Conventional Hedge,3,17/12/2014,0.0.0.0.0.1.1.1.0,24,14.53,A,12/11/2014,15,V,NA,,NA,NA,NA,B,3,0,3,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2014,T,9.0,
3357,14,Keitt,3,4,High ,Conventional Hedge,5,14/04/2015,0.0.0.0.0.1.1.1.0.1,16,12.05,L,7/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3358,14,Keitt,3,4,High ,Conventional Hedge,5,14/04/2015,0.0.0.0.0.1.1.1.0.1.0,30,11.01,A,3/03/2015,15,I,NA,,NA,NA,NA,B,6,0,6,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,14/04/2015,T,27.0,7.99
3382,14,Keitt,3,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.0.1.1.1.0.2,4,NA,L,7/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,0.5,1.00
3383,14,Keitt,3,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.0.1.1.1.0.3,9,NA,L,7/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,0.5,1.00
3384,14,Keitt,3,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.0.1.1.1.1,18,17.73,L,7/01/2015,15,I,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3385,14,Keitt,3,4,High ,Conventional Hedge,5,14/04/2015,0.0.0.0.0.1.1.1.1.0,17,6.84,A,3/03/2015,15,I,NA,,NA,NA,NA,B,3,0,3,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,14/04/2015,T,14.0,5.68
3394,14,Keitt,3,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.0.1.1.2,15,10.68,L,29/09/2014,15,V,NA,,NA,NA,NA,B,3,1,2,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3395,14,Keitt,3,4,High ,Conventional Hedge,3,17/12/2014,0.0.0.0.0.1.1.2.0,21,7.79,A,12/11/2014,15,V,NA,,NA,NA,NA,B,1,0,1,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2014,T,11.0,
3396,14,Keitt,3,4,High ,Conventional Hedge,5,14/04/2015,0.0.0.0.0.1.1.2.0.1,10,5.59,L,7/01/2015,15,V,NA,,NA,NA,NA,B,4,1,3,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3397,14,Keitt,3,4,High ,Conventional Hedge,5,14/04/2015,0.0.0.0.0.1.1.2.0.1.0,8,NA,A,24/03/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,1,I,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,14/04/2015,T,7.0,5.87
3409,14,Keitt,3,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.0.1.1.2.0.2,4,NA,L,7/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,0.0,
3410,14,Keitt,3,4,High ,Conventional Hedge,5,14/04/2015,0.0.0.0.0.1.1.2.1,17,4.96,L,7/01/2015,15,V,NA,,NA,NA,NA,B,3,0,3,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3420,14,Keitt,3,4,High ,Conventional Hedge,5,14/04/2015,0.0.0.0.0.1.1.2.2,15,7.93,L,7/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3421,14,Keitt,3,4,High ,Conventional Hedge,5,14/04/2015,0.0.0.0.0.1.1.2.2.0,19.5,7.14,A,3/03/2015,15,V,NA,,NA,NA,NA,B,3,0,3,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,14/04/2015,T,16.0,6.14
3430,14,Keitt,3,4,High ,Conventional Hedge,1,18/09/2014,0.0.0.0.0.2,12,31.06,L,,14,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3431,14,Keitt,3,4,High ,Conventional Hedge,1,18/09/2014,0.0.0.0.0.2.0,10,29.01,A,,14,V,NA,,NA,NA,NA,B,3,0,3,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2014,T,,9.42
3432,14,Keitt,3,4,High ,Conventional Hedge,1,18/09/2014,0.0.0.0.0.2.0.1,15,19.87,L,,14,V,NA,,NA,NA,NA,B,4,1,3,W,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3433,14,Keitt,3,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.0.2.0.1.0,9,18.92,A,18/09/2014,15,V,NA,,NA,NA,NA,B,3,0,3,A,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,27/10/2014,C,0.0,8.03
3434,14,Keitt,3,4,High ,Conventional Hedge,3,17/12/2014,0.0.0.0.0.2.0.1.0.1,20.5,13.56,L,5/11/2014,15,V,NA,,NA,NA,NA,B,4,1,3,W,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3435,14,Keitt,3,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.0.2.0.1.0.1.0,21.5,12.27,A,27/12/2014,15,V,NA,,NA,NA,NA,B,3,0,3,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,T,10.0,8.97
3436,14,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.2.0.1.0.1.0.1,22,5.47,L,10/03/2015,15,V,NA,,NA,NA,NA,B,3,1,2,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3457,14,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.2.0.1.0.1.0.2,11,7.83,L,10/03/2015,15,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3458,14,Keitt,3,4,High ,Conventional Hedge,6,10/06/2015,0.0.0.0.0.2.0.1.0.1.0.2.1,17,6.48,L,17/05/2015,15,,NA,,NA,NA,NA,B,6,1,5,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,21/12/2015,T,16.0,12.14
3488,14,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.2.0.1.0.1.0.3,9.5,4.48,L,10/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,21/12/2015,B,0.5,5.44
3490,14,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.2.0.1.0.1.1,13.5,4.8,L,10/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,21/12/2015,B,0.5,6.33
3492,14,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.2.0.1.0.1.2,20,6.4,L,10/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3495,14,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.2.0.1.0.1.3,21,6.73,L,10/03/2015,15,V,NA,,NA,NA,NA,B,3,1,2,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3496,14,Keitt,3,4,High ,Conventional Hedge,6,10/06/2015,0.0.0.0.0.2.0.1.0.1.3.0,5.5,4.8,A,17/05/2015,15,,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,I,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3509,14,Keitt,3,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.0.2.0.1.0.2,16,12.03,L,12/11/2014,15,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3510,14,Keitt,3,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.0.2.0.1.0.2.0,22,11.13,A,27/12/2014,15,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,T,14.0,6.44
3511,14,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.2.0.1.0.2.0.1,16.5,9.28,L,3/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3512,14,Keitt,3,4,High ,Conventional Hedge,6,10/06/2015,0.0.0.0.0.2.0.1.0.2.0.1.0,1,NA,A,30/04/2015,15,I,NA,,NA,NA,NA,B,5,0,5,,0,,0,1,I,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,27/05/2015,B,15.0,
3544,14,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.2.0.1.0.2.0.2,9,8.14,L,3/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3545,14,Keitt,3,4,High ,Conventional Hedge,6,10/06/2015,0.0.0.0.0.2.0.1.0.2.0.2.0,16,6.51,A,10/05/2015,15,,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,I,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,22/07/2015,T,7.0,6.32
3548,14,Keitt,3,4,High ,Conventional Hedge,6,10/06/2015,0.0.0.0.0.2.0.1.0.2.1,NA,NA,L,17/05/2015,15,,NA,,NA,NA,NA,B,0,0,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3549,14,Keitt,3,4,High ,Conventional Hedge,6,10/06/2015,0.0.0.0.0.2.0.1.0.3,NA,NA,L,7/05/2015,15,,NA,,NA,NA,NA,B,0,0,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3550,14,Keitt,3,4,High ,Conventional Hedge,3,17/12/2014,0.0.0.0.0.2.0.1.1,17,NA,L,5/11/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,0.0,5.13
3551,14,Keitt,3,4,High ,Conventional Hedge,3,17/12/2014,0.0.0.0.0.2.0.1.2,21,NA,L,5/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,0.0,6.60
