INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
2331,10,1243,1,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.1.0.3,22,15,L,,14,I,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
2332,10,1243,1,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.1.0.3.0,16,13.36,A,7/10/2014,15,I,NA,,NA,NA,NA,B,4,1,3,W,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
2333,10,1243,1,4,High ,Conventional Hedge,3,16/12/2014,0.0.0.0.1.0.3.0.0,19,NA,A,2/12/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2014,C,,6.99
2334,10,1243,1,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.1.0.3.0.1,11,6.49,L,23/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,1,1,0,28/08/2015,MV,1,15/10/2015,NA,NA,,MV,NA,,NA,NA,,MV,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
2338,10,1243,1,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.1.0.3.0.2,17,7.61,L,23/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
2358,10,1243,1,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.1.0.4,23,12.18,L,,14,H,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
2359,10,1243,1,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.1.0.4.0,14.5,10.4,A,7/10/2014,15,I,NA,,NA,NA,NA,B,4,1,3,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,T,12.5,10.92
2360,10,1243,1,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.1.0.4.0.0,19,NA,A,12/12/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,,
2361,10,1243,1,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.1.0.4.0.0.0,8,NA,A,23/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,,
2375,10,1243,1,4,High ,Conventional Hedge,1,18/09/2014,0.0.0.0.2,8,23.45,L,,14,I,NA,,NA,NA,NA,B,5,1,4,W,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
2376,10,1243,1,4,High ,Conventional Hedge,1,18/09/2014,0.0.0.0.2.0,5,25.93,A,,14,I,NA,,NA,NA,NA,B,2,0,2,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2014,T,,10.14
2377,10,1243,1,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.2.0.1,25.5,13.87,L,,14,I,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
2378,10,1243,1,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.2.0.1.0,18,11.38,A,14/10/2014,15,I,NA,,NA,NA,NA,B,6,1,5,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,T,,9.41
2379,10,1243,1,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.2.0.1.0.0,21,NA,A,25/11/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,,8.31
2413,10,1243,1,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.2.0.2,25,16.13,L,,14,I,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
2414,10,1243,1,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.2.0.2.0,17,13.64,A,14/10/2014,15,I,NA,,NA,NA,NA,B,4,1,3,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2014,T,16.0,13.64
2415,10,1243,1,4,High ,Conventional Hedge,3,16/12/2014,0.0.0.0.2.0.2.0.0,NA,NA,A,23/11/2014,15,V,NA,,NA,NA,NA,B,0,0,0,W,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2014,C,0.0,7.54
2416,10,1243,1,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.2.0.2.0.1,13.5,7.64,L,9/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
2429,10,1243,1,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.2.0.2.0.2,13.5,8.6,L,9/01/2015,15,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
2450,10,1243,1,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.2.0.2.0.3,5.5,NA,L,2/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,B,1.0,5.00
2451,10,1243,1,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.2.1,19,8.56,L,,14,H,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
2452,10,1243,1,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.2.1.0,16,9.27,A,7/10/2014,15,H,NA,,NA,NA,NA,B,4,1,3,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,T,14.0,10.02
2453,10,1243,1,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.2.1.0.0,19,NA,A,9/01/2015,15,I,NA,,NA,NA,NA,B,1,1,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,,
2454,10,1243,1,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.2.1.0.0.0,11,NA,A,14/02/2015,15,I,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,,
2466,10,1243,1,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.2.2,24,11.4,L,,14,H,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
2467,10,1243,1,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.2.2.0,18,9.77,A,7/10/2014,15,H,NA,,NA,NA,NA,B,6,1,5,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,T,,8.70
2468,10,1243,1,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.2.2.0.0,16,NA,A,9/01/2015,15,I,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,0.0,
2486,10,1243,1,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.2.3,20,NA,L,,14,H,NA,,NA,NA,NA,B,1,1,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,B,2.3,7.30
2487,10,1243,1,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.2.3.0,10.5,NA,A,16/12/2014,15,I,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,,
2488,10,1243,1,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.2.4,NA,NA,L,,14,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,B,,
2489,10,1243,1,4,High ,Conventional Hedge,1,18/09/2014,0.0.0.0.3,8,22.25,L,,14,I,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
2490,10,1243,1,4,High ,Conventional Hedge,1,18/09/2014,0.0.0.0.3.0,9,23,A,,14,I,NA,,NA,NA,NA,B,3,0,3,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2014,T,,8.7
2491,10,1243,1,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.3.0.1,25,18.5,L,,14,I,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
2492,10,1243,1,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.3.0.1.0,18,15.24,A,14/10/2014,15,I,NA,,NA,NA,NA,B,4,1,3,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
2493,10,1243,1,4,High ,Conventional Hedge,3,16/12/2014,0.0.0.0.3.0.1.0.0,19,NA,A,9/12/2014,15,V,NA,,NA,NA,NA,B,0,0,0,W,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2014,C,,6.63
2494,10,1243,1,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.3.0.1.0.1,15,NA,L,23/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,,6.79
2495,10,1243,1,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.3.0.1.0.2,20.5,9.5,L,23/01/2015,15,V,NA,,NA,NA,NA,B,4,1,3,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
2525,10,1243,1,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.3.0.1.0.3,20.5,7.97,L,23/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
2538,10,1243,1,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.3.0.2,25,NA,L,,14,I,NA,,NA,NA,NA,B,1,1,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,17/02/2015,B,0.5,9.83
2539,10,1243,1,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.3.0.2.0,16,NA,A,14/10/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,17/02/2015,C,,
2540,10,1243,1,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.3.0.2.0.0,NA,NA,A,2/12/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,17/02/2015,C,,
2541,10,1243,1,4,High ,Conventional Hedge,2,3/11/2014,0.0.0.0.3.0.3,25,11.79,L,,14,I,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
2542,10,1243,1,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.3.0.3.0,15,9.87,A,7/10/2014,15,I,NA,,NA,NA,NA,B,5,1,4,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,T,,10.31
2543,10,1243,1,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.3.0.3.0.0,18,NA,A,2/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,,
2544,10,1243,1,4,High ,Conventional Hedge,4,20/02/2015,0.0.0.0.3.0.3.0.0.0,12,NA,A,23/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,,
