INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
567,3,1243,1,1,low,Conventional ,4,18/02/2015,0.0.0.0.0.2.0.2,15,NA,L,7/01/2015,15,V,114,SE,43,NA,10,B,1,1,0,,0,,1,1,,0,0,0,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,0.0,6.1
568,3,1243,1,1,low,Conventional ,4,18/02/2015,0.0.0.0.0.2.0.3,16,6.43,L,7/01/2015,15,V,NA,,NA,NA,9,B,4,0,4,,0,,0,0,,1,1,0,20/07/2015,I,1,15/10/2015,1,4,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
579,3,1243,1,1,low,Conventional ,2,27/10/2014,0.0.0.0.0.3,25,16.1,L,30/09/2014,15,V,168,S,50,12,9,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
580,3,1243,1,1,low,Conventional ,3,16/12/2014,0.0.0.0.0.3.0,18,13.46,A,11/11/2014,15,V,NA,,NA,11,NA,B,4,0,4,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2014,T,17.0,8.5
581,3,1243,1,1,low,Conventional ,4,18/02/2015,0.0.0.0.0.3.0.1,21.5,9.3,L,7/01/2015,15,V,NA,,NA,NA,11,B,4,0,4,,0,,0,0,,1,1,0,10/08/2015,I,1,15/10/2015,1,2,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
596,3,1243,1,1,low,Conventional ,4,18/02/2015,0.0.0.0.0.3.0.2,20.5,8.03,L,7/01/2015,15,V,NA,,NA,NA,10,B,5,0,5,,0,,0,0,,1,1,0,10/08/2015,I,1,15/10/2015,1,1,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
612,3,1243,1,1,low,Conventional ,4,18/02/2015,0.0.0.0.0.3.0.3,18,NA,L,7/01/2015,15,V,21,NE,38,NA,9,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,1.0,6.2
613,3,1243,1,1,low,Conventional ,4,18/02/2015,0.0.0.0.0.3.0.4,17,NA,L,7/01/2015,15,V,279,W,48,NA,8,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,1.0,4.9
614,3,1243,1,1,low,Conventional ,2,27/10/2014,0.0.0.0.0.4,30,17.06,L,30/09/2014,15,V,77,E,46,17,8,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
615,3,1243,1,1,low,Conventional ,3,16/12/2014,0.0.0.0.0.4.0,20,17.6,A,11/11/2014,15,V,NA,,NA,13,NA,B,5,0,5,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2014,T,19.0,6.2
616,3,1243,1,1,low,Conventional ,5,13/04/2015,0.0.0.0.0.4.0.1,18,9.14,L,7/01/2015,15,V,NA,,NA,NA,13,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
617,3,1243,1,1,low,Conventional ,5,13/04/2015,0.0.0.0.0.4.0.1.0,15,8.31,A,6/04/2015,15,V,NA,,NA,NA,NA,B,9,1,8,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2015,T,13.5,14.5
640,3,1243,1,1,low,Conventional ,5,13/04/2015,0.0.0.0.0.4.0.2,17,7.34,L,7/01/2015,15,V,NA,,NA,NA,12,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
641,3,1243,1,1,low,Conventional ,6,10/06/2015,0.0.0.0.0.4.0.2.0,7.5,7.14,A,22/05/2015,15,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,1,1,0,28/08/2015,MV,0,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
652,3,1243,1,1,low,Conventional ,5,13/04/2015,0.0.0.0.0.4.0.3,17,7.84,L,7/01/2015,15,V,NA,,NA,NA,11,B,5,1,4,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
653,3,1243,1,1,low,Conventional ,5,13/04/2015,0.0.0.0.0.4.0.3.0,15,9.38,A,2/03/2015,15,V,NA,,NA,NA,NA,B,4,0,4,,0,,0,1,W,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,13/04/2015,T,12.5,6.3
665,3,1243,1,1,low,Conventional ,4,18/02/2015,0.0.0.0.0.4.0.4,15,NA,L,7/01/2015,15,V,245,SW,33,NA,10,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,0.0,5.4
666,3,1243,1,1,low,Conventional ,4,18/02/2015,0.0.0.0.0.4.0.5,15.5,NA,L,7/01/2015,15,V,172,S,39,NA,9,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,0.0,4.8
667,3,1243,1,1,low,Conventional ,2,27/10/2014,0.0.0.0.0.5,29,12.51,L,30/09/2014,15,V,331,NW,46,17,7,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
668,3,1243,1,1,low,Conventional ,3,16/12/2014,0.0.0.0.0.5.0,20,10.87,A,11/11/2014,15,V,NA,,NA,11,NA,B,4,0,4,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2014,T,19.0,8.3
669,3,1243,1,1,low,Conventional ,4,18/02/2015,0.0.0.0.0.5.0.1,20,8.24,L,7/01/2015,15,V,NA,,NA,NA,11,B,3,0,3,,0,,0,0,,1,1,0,20/07/2015,MI,1,15/10/2015,1,4,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
678,3,1243,1,1,low,Conventional ,4,18/02/2015,0.0.0.0.0.5.0.2,18,7.09,L,7/01/2015,15,V,NA,,NA,NA,11,B,4,0,4,,0,,0,0,,1,1,0,20/07/2015,MI,1,15/10/2015,1,4,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
690,3,1243,1,1,low,Conventional ,4,18/02/2015,0.0.0.0.0.5.0.3,19,NA,L,7/01/2015,15,V,31,NE,38,NA,10,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,0.0,6.3
691,3,1243,1,1,low,Conventional ,4,18/02/2015,0.0.0.0.0.5.0.4,18,NA,L,7/01/2015,15,V,173,S,37,NA,9,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,0.0,5.5
692,3,1243,1,1,low,Conventional ,2,27/10/2014,0.0.0.0.0.6,28,14.79,L,30/09/2014,15,V,239,SW,56,15,7,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
693,3,1243,1,1,low,Conventional ,3,16/12/2014,0.0.0.0.0.6.0,19,13.06,A,11/11/2014,15,V,NA,,NA,11,NA,B,3,0,3,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2014,T,18.0,9.1
694,3,1243,1,1,low,Conventional ,4,18/02/2015,0.0.0.0.0.6.0.1,22,9.24,L,7/01/2015,15,V,NA,,NA,NA,11,B,3,0,3,,0,,0,0,,1,1,0,23/08/2015,MI,1,15/10/2015,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
703,3,1243,1,1,low,Conventional ,4,18/02/2015,0.0.0.0.0.6.0.2,21,7.53,L,7/01/2015,15,V,NA,,NA,NA,10,B,5,0,5,,0,,0,0,,1,1,0,23/08/2015,MI,1,15/10/2015,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
719,3,1243,1,1,low,Conventional ,4,18/02/2015,0.0.0.0.0.6.0.3,21,NA,L,7/01/2015,15,V,61,NE,30,NA,9,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,0.0,6.3
720,3,1243,1,1,low,Conventional ,2,27/10/2014,0.0.0.0.0.7,28,13.91,L,30/09/2014,15,V,129,SE,56,13,7,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
721,3,1243,1,1,low,Conventional ,3,16/12/2014,0.0.0.0.0.7.0,20,12.21,A,11/11/2014,15,V,NA,,NA,13,NA,B,3,0,3,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2014,T,19.0,7.2
722,3,1243,1,1,low,Conventional ,4,18/02/2015,0.0.0.0.0.7.0.1,20.5,8.74,L,7/01/2015,15,V,NA,,NA,NA,13,B,4,0,4,,0,,0,0,,1,1,0,27/07/2015,I,1,15/10/2015,1,1,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
731,3,1243,1,1,low,Conventional ,4,18/02/2015,0.0.0.0.0.7.0.2,18.5,NA,L,7/01/2015,15,V,349,N,34,NA,12,B,5,0,5,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,0.0,6.7
741,3,1243,1,1,low,Conventional ,4,18/02/2015,0.0.0.0.0.7.0.3,20.5,7.6,L,7/01/2015,15,V,NA,,NA,NA,11,B,0,0,0,,0,,0,0,,1,1,0,27/07/2015,I,1,15/10/2015,1,1,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
