INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
7465,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.1.0.1.0.1.0,16,9.82,A,18/12/2014,15,V,NA,,NA,NA,NA,B,4,1,3,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,T,13.5,7.17
7466,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.1.0.1.0.1.0.0,2,NA,A,18/02/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,,
7467,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.1.0.1.0.1.0.1,15.5,17.96,L,18/03/2015,15,I,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7474,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.1.0.1.0.1.0.2,5,5.35,L,18/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7482,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.1.0.1.0.1.0.3,12,4.02,L,18/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,1,1,0,1/09/2015,I,1,21/10/2015,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7484,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.1.0.1.0.2,17,12.02,L,18/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7485,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.1.0.1.0.2.0,18,11.62,A,18/12/2014,15,V,NA,,NA,NA,NA,B,5,1,4,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,T,16.5,9.95
7486,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.1.0.1.0.2.0.0,16,NA,A,18/02/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,0.0,
7487,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.1.0.1.0.2.0.1,16,8.16,L,25/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7493,35,Keitt,3,4,High ,Conventional Hedge,5,15/04/2015,0.0.0.0.0.1.0.1.0.2.0.2,10,NA,L,25/03/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,I,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,15/04/2015,C,0.0,
7494,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.1.0.1.0.2.0.3,18,6.34,L,25/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7500,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.1.0.1.0.2.0.4,18,5.81,L,25/03/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,1,,1,1,0,23/08/2015,MI,1,21/10/2015,1,1,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,22/01/2016,B,1.0,9.19
7501,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.1.0.1.0.3,22,13.02,L,18/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7502,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.1.0.1.0.3.0,20,12.26,A,18/12/2014,15,V,NA,,NA,NA,NA,B,5,1,4,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,T,17.5,8.15
7503,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.1.0.1.0.3.0.0,14,NA,A,18/02/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,0.0,
7504,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.1.0.1.0.3.0.1,17,7.91,L,18/03/2015,15,V,NA,,NA,NA,NA,B,3,0,3,,0,,0,0,,1,1,0,23/08/2015,MI,1,21/10/2015,1,2,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7513,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.1.0.1.0.3.0.2,21,7.62,L,18/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,1,1,0,23/08/2015,MI,0,,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7523,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.1.0.1.0.3.0.3,14,9.04,L,18/03/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,0,,1,1,0,1/09/2015,I,1,21/10/2015,1,1,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7524,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.1.0.1.0.3.0.4,28,9.06,L,18/03/2015,15,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7537,35,Keitt,3,4,High ,Conventional Hedge,3,18/12/2014,0.0.0.0.0.1.0.1.1,18,NA,L,,14,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/12/2014,B,1.0,4.93
7538,35,Keitt,3,4,High ,Conventional Hedge,2,4/11/2014,0.0.0.0.0.1.0.2,NA,NA,L,,14,V,NA,,NA,NA,NA,B,1,1,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,4/11/2014,C,0.0,9.74
7539,35,Keitt,3,4,High ,Conventional Hedge,2,4/11/2014,0.0.0.0.0.1.0.2.0,NA,NA,A,,14,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,4/11/2014,C,,
7540,35,Keitt,3,4,High ,Conventional Hedge,1,19/09/2014,0.0.0.0.0.1.0.3,NA,NA,L,,14,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,4/11/2014,C,,5.66
7541,35,Keitt,3,4,High ,Conventional Hedge,1,19/09/2014,0.0.0.0.0.2,NA,NA,L,,14,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,4/11/2014,C,,
7542,35,Keitt,3,4,High ,Conventional Hedge,1,19/09/2014,0.0.0.0.0.3,18,16.71,L,,14,V,NA,,NA,NA,NA,B,3,1,2,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7543,35,Keitt,3,4,High ,Conventional Hedge,1,19/09/2014,0.0.0.0.0.3.0,6,NA,A,,14,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,1,,1,0,2,,,,11/09/2014,NA,NA,11/08/2014,,1,11/09/2014,NA,NA,11/08/2014,,1,11/09/2014,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2014,,,6.75
7544,35,Keitt,3,4,High ,Conventional Hedge,3,18/12/2014,0.0.0.0.0.3.1,9,12.51,L,20/10/2014,15,V,NA,,NA,NA,NA,B,1,1,0,W,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7545,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.3.1.0,17,11.74,A,18/11/2014,15,V,NA,,NA,NA,NA,B,5,1,4,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,T,14.5,
7546,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.3.1.0.0,20,NA,A,18/12/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,C,0.0,
7547,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.3.1.0.1,17,7,L,25/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7556,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.3.1.0.2,19,8.03,L,25/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7564,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.3.1.0.3,20,6.52,L,25/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7570,35,Keitt,3,4,High ,Conventional Hedge,3,18/12/2014,0.0.0.0.0.3.2,8,11.66,L,20/10/2014,15,I,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7571,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.3.2.0,13,11.07,A,18/11/2014,15,I,NA,,NA,NA,NA,B,4,1,3,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,T,10.0,
7572,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.3.2.0.0,19,NA,A,18/12/2014,15,I,NA,,NA,NA,NA,B,1,1,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,C,,
7573,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.3.2.0.0.0,1,NA,A,18/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,C,,
7574,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.3.2.0.1,18,6.8,L,18/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7585,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.3.2.0.2,3,5.03,L,25/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7596,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.3.2.0.3,19,7.72,L,25/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7603,35,Keitt,3,4,High ,Conventional Hedge,5,15/04/2015,0.0.0.0.0.3.2.1,20,NA,L,11/03/2015,15,I,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,15/04/2015,C,0.5,5.72
7604,35,Keitt,3,4,High ,Conventional Hedge,1,19/09/2014,0.0.0.0.0.4,NA,NA,L,,14,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2014,C,0.0,7.86
7605,35,Keitt,3,4,High ,Conventional Hedge,1,19/09/2014,0.0.0.0.0.5,17,21.58,L,,14,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7606,35,Keitt,3,4,High ,Conventional Hedge,1,19/09/2014,0.0.0.0.0.5.0,20,22,A,,14,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2014,T,,7.29
7607,35,Keitt,3,4,High ,Conventional Hedge,1,19/09/2014,0.0.0.0.0.5.0.1,23,19.08,L,,14,V,NA,,NA,NA,NA,B,10,1,9,W,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7608,35,Keitt,3,4,High ,Conventional Hedge,2,4/11/2014,0.0.0.0.0.5.0.1.0,1,NA,A,20/10/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,4/11/2014,C,1.0,9.95
7609,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.5.0.1.1,17,9.69,L,11/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7610,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.5.0.1.1.0,14.5,10.9,A,18/12/2014,15,V,NA,,NA,NA,NA,B,3,0,3,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,T,12.0,7.76
7611,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.5.0.1.1.0.1,19,7.54,L,18/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7620,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.5.0.1.1.0.2,18,5.19,L,18/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7627,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.5.0.1.1.0.3,17,6.93,L,18/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7633,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.5.0.1.2,21,10.48,L,11/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7634,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.5.0.1.2.0,16,9.13,A,18/12/2014,15,V,NA,,NA,NA,NA,B,3,0,3,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,T,13.5,7.00
7635,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.5.0.1.2.0.1,13,10.07,L,18/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,I,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7643,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.5.0.1.2.0.2,4.5,5.3,L,18/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,I,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7651,35,Keitt,3,4,High ,Conventional Hedge,5,15/04/2015,0.0.0.0.0.5.0.1.2.0.3,5.4,NA,L,18/03/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,I,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,15/04/2015,C,0.5,5.46
7652,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.5.0.1.3,23,13,L,11/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7653,35,Keitt,3,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.5.0.1.3.0,17,12.52,A,18/12/2014,15,V,NA,,NA,NA,NA,B,3,0,3,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,T,14.0,8.48
7654,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.5.0.1.3.0.1,24,8.6,L,18/03/2015,15,V,NA,,NA,NA,NA,B,3,1,2,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7675,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.5.0.1.3.0.2,15,6.11,L,18/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7681,35,Keitt,3,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.5.0.1.3.0.3,23,10.86,L,18/03/2015,15,V,NA,,NA,NA,NA,B,3,1,2,,0,,0,0,I,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
7696,35,Keitt,3,4,High ,Conventional Hedge,3,18/12/2014,0.0.0.0.0.5.0.1.4,14,NA,L,11/11/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,I,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/12/2014,C,1.0,3.44
