INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
1170,5,1243,1,2,Medium,Conventional ,5,13/04/2015,0.0.0.0.0.1.0.0.1.0,19,9.16,A,11/02/2015,15,V,NA,,0,NA,14,B,3,0,3,,0,,0,1,,1,0,2,,,,,NA,NA,4/09/2015,MV,0,,0,NA,4/09/2015,MV,0/01/1900,,0,NA,,,,,,NA,,,NA,,NA,NA,13/04/2015,T,16.5,8.2
1210,5,1243,1,2,Medium,Conventional ,4,18/02/2015,0.0.0.0.0.1.0.0.2,15,10.98,L,10/12/2014,15,V,194,S,20,10,9,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1211,5,1243,1,2,Medium,Conventional ,4,18/02/2015,0.0.0.0.0.1.0.0.2.0,18,9.89,A,12/02/2015,15,V,NA,,0,10,10,B,2,0,2,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,13/04/2015,T,16.0,
1212,5,1243,1,2,Medium,Conventional ,5,13/04/2015,0.0.0.0.0.1.0.0.2.0.1,10,5.92,L,2/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,1,1,0,4/09/2015,MV,0,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1229,5,1243,1,2,Medium,Conventional ,5,13/04/2015,0.0.0.0.0.1.0.0.2.0.2,8,6.12,L,2/03/2015,15,V,NA,,NA,NA,NA,B,3,0,3,,0,,0,0,,1,1,0,28/08/2015,MI,1,15/10/2015,1,1,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1244,5,1243,1,2,Medium,Conventional ,1,18/09/2014,0.0.0.0.0.2,12,17.13,L,,14,V,344,N,18,14,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1245,5,1243,1,2,Medium,Conventional ,2,27/10/2014,0.0.0.0.0.2.0,12,15.15,A,,14,V,NA,,0,8,14,B,2,0,2,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,19/09/2014,T,11.0,10.2
1246,5,1243,1,2,Medium,Conventional ,4,18/02/2015,0.0.0.0.0.2.0.1,11,11.51,L,27/10/2014,15,V,22,N,16,11,7,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1247,5,1243,1,2,Medium,Conventional ,4,18/02/2015,0.0.0.0.0.2.0.1.0,14,10.84,A,24/12/2014,15,V,NA,,0,6,11,B,1,0,1,L,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,17/02/2015,T,8.0,
1248,5,1243,1,2,Medium,Conventional ,5,13/04/2015,0.0.0.0.0.2.0.1.0.1,17,7.97,L,23/02/2015,15,V,NA,,NA,NA,NA,B,8,0,8,,0,,0,0,,1,1,0,28/08/2015,I,1,15/10/2015,1,3,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1299,5,1243,1,2,Medium,Conventional ,4,18/02/2015,0.0.0.0.0.2.0.2,14,8.73,L,27/10/2014,15,V,236,SW,20,7,6,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,16/12/2015,,,
1300,5,1243,1,2,Medium,Conventional ,4,18/02/2015,0.0.0.0.0.2.0.2.0,11,8.53,A,21/01/2015,15,V,NA,,0,7,7,B,5,0,5,,0,,0,1,,1,0,2,,,,,NA,NA,23/08/2015,MI,1,15/10/2015,0,NA,23/08/2015,MI,1,15/10/2015,0,NA,,,,,,NA,,,NA,,NA,NA,15/10/2015,T,NA,NA
