INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
4797,21,1243,1,3,Medium,Single Leader ,4,23/02/2015,0.0.0.0.2.0.2.0,12,NA,A,18/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,,
4798,21,1243,1,3,Medium,Single Leader ,4,23/02/2015,0.0.0.0.2.0.3,16,10.49,L,20/11/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,B,1.0,7.07
4799,21,1243,1,3,Medium,Single Leader ,4,23/02/2015,0.0.0.0.2.0.3.0,13,10.9,A,18/01/2015,15,H,NA,,NA,NA,NA,B,1,0,1,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,11.0,
4800,21,1243,1,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.2.0.3.0.1,6,7.17,L,17/03/2015,15,H,NA,,NA,NA,NA,B,3,1,2,,1,,0,0,,1,1,0,1/09/2015,MV,0,,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4811,21,1243,1,3,Medium,Single Leader ,4,23/02/2015,0.0.0.0.2.0.4,14,11.06,L,20/11/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,1,23/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4812,21,1243,1,3,Medium,Single Leader ,4,23/02/2015,0.0.0.0.2.0.4.0,12,10.61,A,18/01/2015,15,H,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,T,10.0,7.25
4813,21,1243,1,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.2.0.4.0.1,11,7.67,L,17/03/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4821,21,1243,1,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.2.0.4.0.2,11.5,4.83,L,17/03/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4832,21,1243,1,3,Medium,Single Leader ,4,23/02/2015,0.0.0.0.2.0.5,5,NA,L,20/11/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,B,0.5,4.14
4833,21,1243,1,3,Medium,Single Leader ,1,19/09/2014,0.0.0.0.3,13,20.65,L,,14,H,NA,,NA,NA,NA,B,1,1,0,A,1,30/04/2014,0,0,I,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4834,21,1243,1,3,Medium,Single Leader ,2,3/11/2014,0.0.0.0.3.0,26,9.02,A,18/10/2014,15,H,NA,,NA,NA,NA,B,6,0,6,A,1,,0,1,I,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,12/11/2014,T,22.0,7.52
4835,21,1243,1,3,Medium,Single Leader ,4,23/02/2015,0.0.0.0.3.0.1,19.5,9.71,L,20/11/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4836,21,1243,1,3,Medium,Single Leader ,4,23/02/2015,0.0.0.0.3.0.1.0,13,8.59,A,12/01/2015,15,H,NA,,NA,NA,NA,B,2,0,2,,1,23/02/2015,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,T,7.0,6.71
4837,21,1243,1,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.3.0.1.0.1,8,6.32,L,17/03/2015,15,H,NA,,NA,NA,NA,B,3,0,3,,1,,0,0,,1,1,0,1/09/2015,MV,1,16/10/2015,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4846,21,1243,1,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.3.0.1.0.2,7.5,6.13,L,17/03/2015,15,H,NA,,NA,NA,NA,B,3,0,3,,1,,0,0,,1,1,0,24/08/2015,MI,1,16/10/2015,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4856,21,1243,1,3,Medium,Single Leader ,4,23/02/2015,0.0.0.0.3.0.2,12.5,NA,L,20/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,3/02/2015,C,,
4857,21,1243,1,3,Medium,Single Leader ,4,23/02/2015,0.0.0.0.3.0.2.0,12,NA,A,12/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,C,1.0,7.54
4858,21,1243,1,3,Medium,Single Leader ,4,23/02/2015,0.0.0.0.3.0.3,14.5,11.21,L,20/11/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4859,21,1243,1,3,Medium,Single Leader ,4,23/02/2015,0.0.0.0.3.0.3.0,16,9.25,A,12/01/2015,15,H,NA,,NA,NA,NA,B,3,0,3,,1,23/02/2015,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,T,15.0,6.76
4860,21,1243,1,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.3.0.3.0.1,16,7.05,L,17/03/2015,15,H,NA,,NA,NA,NA,B,4,0,4,,1,,0,0,,1,1,0,1/09/2015,MV,1,16/10/2015,1,2,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4872,21,1243,1,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.3.0.3.0.2,8.5,4.96,L,17/03/2015,15,I,NA,,NA,NA,NA,B,1,0,1,,0,,0,0,,1,1,0,1/09/2015,MV,1,16/10/2015,1,3,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4875,21,1243,1,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.3.0.3.0.3,12,6.47,L,17/03/2015,15,I,NA,,NA,NA,NA,B,3,0,3,,0,,0,0,,1,1,0,1/09/2015,I,1,16/10/2015,1,2,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4882,21,1243,1,3,Medium,Single Leader ,4,23/02/2015,0.0.0.0.3.0.4,11,9.04,L,20/11/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,I,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4883,21,1243,1,3,Medium,Single Leader ,4,23/02/2015,0.0.0.0.3.0.4.0,12,9.27,A,12/01/2015,15,H,NA,,NA,NA,NA,B,3,0,3,,1,23/02/2015,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,T,11.0,7.70
4884,21,1243,1,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.3.0.4.0.1,12,6.33,L,17/03/2015,15,H,NA,,NA,NA,NA,B,3,0,3,,1,,0,0,,1,1,0,1/09/2015,MI,1,16/10/2015,1,1,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4890,21,1243,1,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.3.0.4.0.2,12,6.05,L,17/03/2015,15,H,NA,,NA,NA,NA,B,4,0,4,,1,,0,0,,1,1,0,1/09/2015,MI,1,16/10/2015,1,2,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4898,21,1243,1,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.3.0.4.0.3,9,4.43,L,17/03/2015,15,H,NA,,NA,NA,NA,B,2,0,2,,1,,0,0,,1,1,0,1/09/2015,MI,1,16/10/2015,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4903,21,1243,1,3,Medium,Single Leader ,4,23/02/2015,0.0.0.0.3.0.5,17,NA,L,20/11/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4904,21,1243,1,3,Medium,Single Leader ,4,23/02/2015,0.0.0.0.3.0.5.0,16,NA,A,12/01/2015,15,H,NA,,NA,NA,NA,B,0,0,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,T,1.0,8.01
4905,21,1243,1,3,Medium,Single Leader ,4,23/02/2015,0.0.0.0.3.0.6,14,7.6,L,20/11/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4906,21,1243,1,3,Medium,Single Leader ,4,23/02/2015,0.0.0.0.3.0.6.0,14.5,7.2,A,12/01/2015,15,H,NA,,NA,NA,NA,B,2,0,2,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,23/02/2015,T,11.0,6.44
4907,21,1243,1,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.3.0.6.0.1,6,7.07,L,24/03/2015,15,H,NA,,NA,NA,NA,B,3,0,3,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
4911,21,1243,1,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.3.0.6.0.2,3,5.95,L,24/03/2015,15,H,NA,,NA,NA,NA,B,2,0,2,,0,,0,0,,1,1,0,16/08/2015,MV,1,16/10/2015,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
