INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
8224,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.1.0.1.0.1,18,11.89,L,12/01/2015,15,V,NA,,NA,NA,NA,B,1,0,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8225,39,1243,1,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.1.0.1.0.1.0,26,9.82,A,8/04/2015,15,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8245,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.1.0.1.0.2,14,NA,L,12/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,C,1.0,6.48
8246,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.1.0.1.0.3,18,9.66,L,12/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8247,39,1243,1,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.1.0.1.0.3.0,24,10.53,A,8/04/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8263,39,1243,1,4,High ,Conventional Hedge,2,4/11/2014,0.0.0.0.0.1.0.2,3,14.67,L,30/09/2014,15,V,NA,,NA,NA,NA,B,1,0,1,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,27/10/2014,C,,
8264,39,1243,1,4,High ,Conventional Hedge,3,22/12/2014,0.0.0.0.0.1.0.2.1,5,17.81,L,10/11/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8265,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.1.0.2.1.0,13,13.32,A,24/12/2014,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8266,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.1.0.2.1.0.0,21,12.26,A,12/01/2015,15,V,NA,,NA,NA,NA,B,2,0,2,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,T,17.0,7.10
8267,39,1243,1,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.1.0.2.1.0.0.1,17,8.28,L,8/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8285,39,1243,1,4,High ,Conventional Hedge,5,13/04/2015,0.0.0.0.0.1.0.2.1.0.0.2,19,8.72,L,8/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8301,39,1243,1,4,High ,Conventional Hedge,1,23/09/2014,0.0.0.0.0.2,5,23.07,L,,14,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8302,39,1243,1,4,High ,Conventional Hedge,1,23/09/2014,0.0.0.0.0.2.0,13,24.28,A,,14,V,NA,,NA,NA,NA,B,3,0,3,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2014,T,,7.73
8303,39,1243,1,4,High ,Conventional Hedge,1,23/09/2014,0.0.0.0.0.2.0.1,26,14.72,L,,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8304,39,1243,1,4,High ,Conventional Hedge,3,22/12/2014,0.0.0.0.0.2.0.1.0,16,15.2,A,17/11/2014,15,V,NA,,NA,NA,NA,B,5,0,5,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,22/12/2014,T,11.0,7.21
8305,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.2.0.1.0.1,19,8.65,L,25/01/2015,15,V,NA,,NA,NA,NA,B,7,0,7,,0,,0,0,,1,1,0,3/08/2015,I,1,16/10/2015,1,4,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8317,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.2.0.1.0.2,17,NA,L,25/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,B,2.0,5.73
8318,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.2.0.1.0.3,18,7.72,L,25/01/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8330,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.2.0.1.0.4,17,6.3,L,25/01/2015,15,V,NA,,NA,NA,NA,B,4,0,4,,0,,0,0,,1,1,0,3/08/2015,I,1,16/10/2015,1,3,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8337,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.2.0.1.0.5,19,NA,L,25/01/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,B,2.0,5.50
8338,39,1243,1,4,High ,Conventional Hedge,2,4/11/2014,0.0.0.0.0.2.0.2,NA,NA,L,30/09/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,4/11/2014,B,1.5,6.85
8339,39,1243,1,4,High ,Conventional Hedge,1,23/09/2014,0.0.0.0.0.2.0.3,23,16.15,L,,15,V,NA,,NA,NA,NA,B,6,1,5,A,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8340,39,1243,1,4,High ,Conventional Hedge,3,22/12/2014,0.0.0.0.0.2.0.3.0,17,15.33,A,17/11/2014,15,I,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,22/12/2014,T,12.0,7.28
8341,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.2.0.3.0.1,22,8.34,L,20/02/2015,15,I,NA,,NA,NA,NA,B,5,0,5,,0,,0,0,,1,1,0,3/08/2015,MI,1,16/10/2015,1,2,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8351,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.2.0.3.0.2,22,8.13,L,20/02/2015,15,I,NA,,NA,NA,NA,B,6,0,6,,0,,0,0,,1,1,0,3/08/2015,I,1,16/10/2015,1,2,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8366,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.2.0.3.0.3,20,7.82,L,20/02/2015,15,I,NA,,NA,NA,NA,B,6,0,6,,0,,0,0,,1,1,0,3/08/2015,I,1,16/10/2015,1,4,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8381,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.2.0.3.0.4,18,NA,L,20/02/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,15/04/2015,B,1.0,5.72
8382,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.2.0.3.0.5,15,NA,L,20/02/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,15/04/2015,B,1.0,5.35
8383,39,1243,1,4,High ,Conventional Hedge,1,23/09/2014,0.0.0.0.0.3,7,21.72,L,,14,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8384,39,1243,1,4,High ,Conventional Hedge,1,23/09/2014,0.0.0.0.0.3.0,13,21.62,A,,14,V,NA,,NA,NA,NA,B,2,0,2,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2014,T,,7.57
8385,39,1243,1,4,High ,Conventional Hedge,1,23/09/2014,0.0.0.0.0.3.0.1,21,12.96,L,,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8386,39,1243,1,4,High ,Conventional Hedge,3,22/12/2014,0.0.0.0.0.3.0.1.0,17,13.38,A,17/11/2014,15,I,NA,,NA,NA,NA,B,2,0,2,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,22/12/2014,T,9.0,7.55
8387,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.3.0.1.0.1,19,6.99,L,12/01/2015,15,I,NA,,NA,NA,NA,B,6,0,6,,0,,0,0,,1,1,0,3/08/2015,I,1,16/10/2015,1,2,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8401,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.3.0.1.0.2,19.5,8.39,L,12/01/2015,15,I,NA,,NA,NA,NA,B,5,0,5,,0,,0,0,,1,1,0,3/08/2015,I,1,16/10/2015,1,2,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8418,39,1243,1,4,High ,Conventional Hedge,1,23/09/2014,0.0.0.0.0.3.0.2,21,15.36,L,,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8419,39,1243,1,4,High ,Conventional Hedge,3,22/12/2014,0.0.0.0.0.3.0.2.0,17,14.66,A,17/11/2014,15,I,NA,,NA,NA,NA,B,3,0,3,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,22/12/2014,T,11.0,8.52
8420,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.3.0.2.0.1,21,9.34,L,12/01/2015,15,V,NA,,NA,NA,NA,B,4,0,4,,0,,0,0,,1,1,0,3/08/2015,I,1,16/10/2015,1,2,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8433,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.3.0.2.0.2,19,7.71,L,12/01/2015,15,V,NA,,NA,NA,NA,B,6,0,6,,0,,0,0,,1,1,0,3/08/2015,I,1,16/10/2015,1,2,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
8454,39,1243,1,4,High ,Conventional Hedge,4,25/02/2015,0.0.0.0.0.3.0.2.0.3,10.5,6.73,L,12/01/2015,15,V,NA,,NA,NA,NA,B,2,0,2,,0,,0,0,,1,1,0,3/08/2015,I,1,16/10/2015,1,1,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
