INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
6519,30,Calypso,2,1,low,Conventional ,4,25/02/2015,0.0.0.1.0.5,24,NA,L,12/02/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,C,1.0,6.3
6520,30,Calypso,2,1,low,Conventional ,1,19/09/2014,0.0.0.2,7,24.83,L,,14,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
6521,30,Calypso,2,1,low,Conventional ,3,18/12/2014,0.0.0.2.0,NA,21.51,A,,14,V,NA,,NA,NA,NA,B,6,0,6,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,11/04/2014,T,22.5,6.4
6522,30,Calypso,2,1,low,Conventional ,5,14/04/2015,0.0.0.2.0.1,30,12.14,L,18/12/2014,15,V,NA,,NA,NA,NA,B,8,0,8,,0,,0,0,,1,1,1,3/08/2015,I,1,16/10/2015,1,6,10/08/2015,I,1,16/10/2015,0,0,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
6536,30,Calypso,2,1,low,Conventional ,4,25/02/2015,0.0.0.2.0.2,25,NA,L,18/12/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,B,7.0,7.2
6537,30,Calypso,2,1,low,Conventional ,5,14/04/2015,0.0.0.2.0.3,27,10.72,L,18/12/2014,15,V,NA,,NA,NA,NA,B,3,0,3,,0,,0,0,,1,1,0,3/08/2015,I,1,16/10/2015,1,5,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
6545,30,Calypso,2,1,low,Conventional ,5,14/04/2015,0.0.0.2.0.4,30.5,12.63,L,11/12/2014,15,V,NA,,NA,NA,NA,B,10,1,9,,0,,0,0,,1,1,1,3/08/2015,I,1,16/10/2015,1,7,3/08/2015,I,1,16/10/2015,1,7,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
6559,30,Calypso,2,1,low,Conventional ,4,25/02/2015,0.0.0.2.0.5,23,NA,L,18/12/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,C,1.0,6.4
6560,30,Calypso,2,1,low,Conventional ,4,25/02/2015,0.0.0.2.0.6,25,NA,L,18/12/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,C,1.0,6.2
6561,30,Calypso,2,1,low,Conventional ,1,19/09/2014,0.0.0.3,10,19.39,L,,14,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
6562,30,Calypso,2,1,low,Conventional ,3,18/12/2014,0.0.0.3.0,NA,18.45,A,,14,V,NA,,NA,NA,NA,B,5,0,5,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,,23,10.5
6563,30,Calypso,2,1,low,Conventional ,4,25/02/2015,0.0.0.3.0.1,23,NA,L,25/12/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/01/2015,C,,
6564,30,Calypso,2,1,low,Conventional ,5,14/04/2015,0.0.0.3.0.2,22,19.65,L,25/12/2014,15,V,NA,,NA,NA,NA,B,7,0,7,,0,,0,0,,1,1,0,3/08/2015,I,1,16/10/2015,1,6,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
6576,30,Calypso,2,1,low,Conventional ,5,14/04/2015,0.0.0.3.0.3,27.5,10.45,L,12/02/2015,15,V,NA,,NA,NA,NA,B,8,0,8,,0,,0,0,,1,1,0,3/08/2015,MI,1,16/10/2015,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
6590,30,Calypso,2,1,low,Conventional ,5,14/04/2015,0.0.0.3.0.4,21.5,7.44,L,12/02/2015,15,I,NA,,NA,NA,NA,B,6,0,6,,0,,0,0,,1,1,0,3/08/2015,I,1,16/10/2015,1,6,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
6601,30,Calypso,2,1,low,Conventional ,4,25/02/2015,0.0.0.3.0.5,24,NA,L,12/02/2015,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,0,0,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/03/2015,C,1.0,7.0
